filename,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,embed_x,embed_y
2_tr_reg_006_0.obj,0.0022530074,0.24771988,-0.08564547,0.01592752,0.41669777,0.20299055,0.12895215,0.19797923,0.28176633,0.08280112,0.16241813,-0.15169834,-0.049786743,-0.055166066,0.15938058,-0.024454085,0.09335206,-0.088429056,0.042205915,0.2818861,-0.15037914,-0.13064654,-0.23859662,0.09011251,-0.26910043,0.17039031,0.02487315,0.15222381,-0.39306754,-0.033505436,0.09137569,0.03863308,248.12979,351.96896
8_7_6_4_0_tr_reg_008_0_0_0_0_0.obj,0.29541418,0.23372108,-0.22200412,-0.01457942,0.1124129,0.1528581,0.19981502,0.005383268,-0.0023764006,0.25154808,-0.12305522,-0.30609906,0.16582729,0.12278696,0.13398477,-0.25280726,0.24124415,0.15427396,0.26649493,-0.016642824,0.22245999,-0.080740415,0.09141065,0.15434223,-0.22847044,-0.16974872,-0.19115801,-0.0839701,-0.15399303,-0.1348904,-0.08855504,-0.14230828,350.75842,691.3949
8_5_4_tr_reg_004_0_0_0.obj,0.23024416,-0.16649123,-0.18662222,0.004131174,-0.17076531,-0.09829703,0.032346405,0.16247554,-0.020967001,-0.050800238,0.052059423,0.22320332,0.06291441,-0.3495712,-0.1113707,0.17159477,-0.18730938,-0.2799709,0.19484584,-0.1700679,0.042714547,0.15447733,-0.22115001,0.2397877,-0.08229997,-0.24437696,0.0068988157,-0.07114522,-0.16315569,0.21305987,0.20004536,0.31386986,604.0974,300.57724
8_7_4_3_2_1_0_tr_reg_008_0_0_0_0_0_0_0.obj,-0.19388245,0.14048038,-0.12140343,-0.119891204,0.17441607,0.06068916,-0.06202899,0.39492843,0.13375348,-0.16841318,0.08321839,0.21022494,-0.19267438,-0.15347743,-0.09876341,-0.027491884,-0.12674454,-0.17626947,0.048149075,0.10122968,-0.046823315,0.036936786,-0.00489831,0.11442728,0.078416765,-0.15013616,0.036792416,-0.45110664,-0.14406899,0.13080229,-0.3421214,0.2936869,711.7224,241.33928
8_7_6_5_4_3_2_0_tr_reg_007_0_0_0_0_0_0_0_0.obj,0.19361332,-0.36429662,-0.1510663,-0.016589724,-0.05285593,0.0728507,-0.2556076,0.077524774,0.3126128,-0.00015446359,0.02262257,-0.023075372,0.043986,-0.020401323,-0.20930876,-0.22136554,-0.21451771,0.21851268,0.29893392,-0.10917883,0.21238942,-0.15513127,-0.12160545,0.21687639,-0.12013269,-0.07023353,-0.10184165,-0.34210467,-0.030406373,0.17475897,-0.050944325,0.16262396,633.39166,623.3062
8_7_6_5_tr_reg_001_0_0_0_0.obj,-0.30962065,0.0104427505,0.20410386,-0.10664891,0.04261671,-0.24977827,0.0424813,-0.20465146,0.023928178,0.0058013448,0.046257798,0.23993796,0.14846815,-0.26568392,0.070840806,0.28482786,-0.19911191,-0.05667552,-0.1892059,0.07061578,-0.18832311,-0.027001213,0.1877643,-0.07322506,0.48010406,-0.12015805,0.005412387,-0.0081193745,-0.17465721,0.222044,0.13675673,0.0031236573,234.34996,213.85574
7_6_4_2_1_0_tr_reg_009_0_0_0_0_0_0.obj,0.17241043,-0.13879713,0.18966289,0.13149092,-0.16772816,0.1047402,-0.15033972,-0.05346404,0.04453785,0.0016920276,-0.07859779,0.019861348,-0.052503005,-0.10546953,-0.09233125,0.081698336,-0.06836493,0.0967296,-0.26215488,0.056514204,-0.15500776,0.026636293,-0.06588564,-0.032100737,-0.37158582,0.6102862,0.13427404,-0.04836865,0.14812277,-0.03711763,0.21736369,0.2793363,138.55876,530.16693
7_tr_reg_008_0.obj,0.045913897,-0.26699206,-0.30922318,-0.03971875,-0.08700383,-0.2780716,0.3440908,-0.09275558,0.23000209,-0.029943263,0.30871236,-0.22778504,-0.10346001,0.26640493,0.019439885,-0.09336865,-0.04793248,-0.0066857915,-0.023214199,0.020867234,-0.034012243,-0.27758592,0.16700286,0.06180372,0.099694945,-0.1232225,0.21779339,0.24454467,-0.18665777,-0.10964338,-0.08276708,-0.16262789,689.86206,343.37363
8_7_6_0_tr_reg_000_0_0_0_0.obj,0.25713122,-0.17259464,0.11923799,0.13414493,-0.329495,0.15038538,0.12641774,0.024352863,-0.20775792,0.15219942,-0.1275465,0.1328743,0.005973263,-0.23753661,-0.26990822,0.028310526,0.03303303,0.3077114,0.15297244,-0.2855594,0.0833792,-0.02605081,0.019026583,0.24520119,0.24984547,0.10814497,0.20388977,0.08424356,-0.025722086,0.04499962,0.31502873,0.0144048175,328.10123,105.07391
8_5_4_2_tr_reg_006_0_0_0_0.obj,0.23883662,-0.021100763,-0.12816861,-0.40686962,0.19340749,0.01378386,-0.34181556,-0.0028005783,0.2443877,0.091462664,0.28355902,0.0025250807,0.061359685,0.12251303,0.056864917,-0.012597335,-0.087327585,0.045824952,0.17855105,0.088773035,-0.1548341,-0.393629,-0.16851677,0.042514905,-0.21932554,0.28002945,0.11019672,-0.15130584,-0.004334334,0.091981165,0.032806247,-0.07554748,184.87881,329.69186
8_7_4_1_tr_reg_006_0_0_0_0.obj,0.08560962,0.15011728,-0.44637653,-0.28068316,0.07796931,0.25955984,6.624788e-05,0.12848179,0.009579438,0.1873929,-0.31331846,-0.12731028,0.112737186,-0.11665327,0.041534033,-0.048305597,0.32019076,0.1950431,0.26285687,0.19216974,-0.023646066,0.22298647,0.17423435,-0.08987319,-0.04877775,0.19507226,-0.052074123,-0.17616507,-0.06076752,-0.03597145,0.08113654,-0.033619754,365.27988,425.533
8_7_4_1_0_tr_reg_000_0_0_0_0_0.obj,0.2572034,0.025515212,0.12914194,-0.10185387,-0.025599502,-0.006541817,0.20282778,-0.0718693,-0.28376603,-0.018061057,0.18537275,0.10300783,-0.2321067,0.29561976,-0.014803727,0.06064998,0.14188118,0.2569091,0.064086005,-0.18905191,0.09093554,-0.31715214,-0.027416572,0.16772382,0.03561853,0.26361585,0.23950133,-0.006783439,0.18727812,-0.2852911,0.011305469,-0.2822716,420.15497,326.98065
8_7_3_1_0_tr_reg_007_0_0_0_0_0.obj,0.33609906,-0.014889805,-0.043788493,-0.094937146,0.0792221,0.17782447,-0.090341106,0.121141456,-0.2857762,0.082653254,-0.08765591,0.070229426,-0.096888065,0.03296708,-0.33525693,-0.35642657,0.30436328,0.1589165,0.3944367,-0.14620502,0.017666413,-0.13482165,0.1572626,0.14037399,0.071964286,0.06745657,0.032490104,-0.27204132,-0.0735784,0.09211595,0.08477905,-0.021753913,620.8446,466.18912
8_7_5_3_2_tr_reg_003_0_0_0_0_0.obj,-0.39084458,0.20086193,-0.05274115,-0.027487697,0.25367373,-0.032589093,0.0031614886,0.11683961,0.36461884,0.019683806,0.06526847,-0.08959675,0.0943578,-0.044543516,0.1899446,-0.088259235,-0.20085156,-0.108868815,-0.20822413,0.094078824,-0.22037977,-0.084091544,-0.13818952,-0.13275045,-0.43070984,-0.010384725,-0.17452396,0.3022625,-0.044582523,0.107529156,-0.015928905,-0.07682717,441.38953,37.513092
8_5_2_1_0_tr_reg_004_0_0_0_0_0.obj,0.12828231,-0.42445293,0.06910361,0.20126264,-0.24148916,0.004168835,-0.04405419,-0.125609,0.122770764,0.15749326,-0.08631346,0.23144573,0.109690525,-0.27184612,-0.19723146,0.16144092,-0.29191136,0.09732787,-0.07874871,0.024903638,0.08102236,-0.037050337,0.087139115,0.22876382,0.30100513,0.054224793,0.10786552,-0.08102973,-0.05932866,0.26901054,0.1742748,0.20708808,550.63715,315.43747
8_7_6_5_3_2_1_tr_reg_008_0_0_0_0_0_0_0.obj,0.40872294,-0.03583671,0.17700428,0.076024264,-0.12206454,0.10792959,-0.18008502,-0.23634562,-0.40616217,0.18375158,-0.15197243,-0.01794795,0.13584892,0.03066807,-0.14137018,-0.036519762,0.33199596,0.20622672,0.17576966,-0.11908211,0.027364021,-0.010310505,0.1252582,-0.08478926,0.14718674,0.22710994,0.01917411,-0.040914968,-0.011799741,-0.008220075,0.32527035,-0.1183026,320.67297,621.1987
8_7_6_5_1_0_tr_reg_007_0_0_0_0_0_0.obj,0.28315333,-0.29971552,-0.19417478,-0.21013707,0.014436218,0.18468423,-0.43522978,-0.06510409,-0.108463325,0.024924021,-0.04262158,0.13183503,0.11296679,-0.03354334,-0.25118145,-0.060127016,0.044176683,0.046144765,0.29358625,-0.04258773,-0.16443059,-0.0009027731,0.077197805,0.031879883,0.09342965,0.19591257,0.094975434,-0.2907749,0.09657073,0.28397745,0.22130774,0.047408827,500.38583,397.14648
8_6_4_tr_reg_006_0_0_0.obj,0.26619196,0.17563374,0.291526,0.38125435,0.045559432,0.24821332,-0.11878964,0.027086997,-0.38767233,0.18554278,-0.21645683,-0.12000339,-0.037094947,0.10576018,-0.107537754,-0.067036726,0.3153779,-0.022268511,0.048307955,0.077666245,0.08850263,0.079587586,-0.0025076799,-0.07637616,0.25604606,0.16464768,0.005665113,0.06194206,-0.25413772,-0.14532837,0.061423343,-0.022011101,203.48608,524.55994
8_7_4_3_tr_reg_001_0_0_0_0.obj,0.23382285,0.10067131,0.31863067,0.2985879,0.022777086,0.31031406,-0.121632196,0.0478357,-0.44775105,0.21979617,-0.31678063,0.0008437553,0.052691553,0.04134391,-0.21806045,-0.12675418,0.17075281,0.133098,0.09954783,-0.1481348,0.012017318,-0.015502871,0.07345208,0.03729973,0.28982547,0.1359219,-0.0566345,0.025805604,-0.05135757,0.042309266,0.12746014,-0.02129848,211.00473,130.98749
8_6_5_4_3_1_0_tr_reg_007_0_0_0_0_0_0_0.obj,0.28289995,-0.19622229,-0.25980738,-0.24020644,-0.01269115,0.011397556,-0.20925425,0.01356977,0.20048127,-0.0054845554,0.119422995,-0.059184108,0.07553707,-0.0033755547,-0.1875869,-0.3367397,-0.055802185,0.038077705,0.26852936,-0.15355867,-0.16851383,-0.2535707,0.04650293,0.108488925,-0.39798272,0.06354144,0.029188264,-0.18613438,-0.02127957,0.24650948,0.103020385,0.15191318,570.47253,431.51947
8_7_4_2_1_0_tr_reg_008_0_0_0_0_0_0.obj,0.03611031,0.07324537,-0.03225794,0.27176672,0.14752762,-0.0012558805,-0.008092394,-0.088264525,0.13430545,0.18631764,0.01762197,-0.24613494,0.14340834,-0.056131568,0.208418,-0.009407202,0.16611606,-0.2872898,-0.00073244766,0.37760344,0.03793819,0.05876331,-0.053836264,-0.10755194,0.08331021,-0.22468854,-0.031968817,0.23272935,-0.5632182,-0.068794176,0.0180476,0.031086875,739.1821,316.77695
8_7_6_4_3_2_0_tr_reg_009_0_0_0_0_0_0_0.obj,0.13912977,-0.286875,0.19882865,0.40196496,-0.06114109,0.21745515,-0.24441878,0.0561586,-0.15849584,-0.055619616,-0.04503244,-0.007643923,-0.17337005,0.0046120896,-0.29323214,0.023533793,0.1688729,-0.09789661,-0.0776503,0.121798724,-0.040607166,0.14086477,-0.008087118,-0.07974426,0.33703658,0.33901197,0.21005005,0.10126584,-0.18136707,0.0779152,0.16215073,0.03688682,537.5178,479.81793
7_6_4_1_tr_reg_008_0_0_0_0.obj,0.27938557,0.34300682,0.11594699,0.11441128,0.11260939,0.21775934,-0.040417954,-0.10057857,-0.23934509,0.38627,-0.3012309,-0.20691898,0.25370377,0.15780741,0.1730787,-0.07827358,0.19173639,0.20456974,0.12701188,0.019959016,0.16285709,-0.08709562,0.052770205,-0.03937824,0.051717672,0.04593054,-0.20948532,-0.005345217,-0.12803122,-0.1414962,-0.014055198,-0.14702286,302.1062,632.11786
8_7_6_4_2_1_0_tr_reg_002_0_0_0_0_0_0_0.obj,0.065834224,-0.25772983,0.050423447,0.1443216,-0.3775156,0.028933618,0.16951218,-0.10761761,0.05255658,0.028717343,-0.10745689,0.15331884,0.054689005,-0.3381656,-0.11985244,0.16621737,-0.24334104,0.18720667,-0.043658234,-0.042801764,0.1678141,0.21345298,-0.01411484,0.2593934,0.2110825,0.02453525,0.23159008,-0.14677317,0.06440186,-0.07377981,0.06030379,0.3891654,368.4356,147.70226
0_tr_reg_009_0.obj,-0.026959725,-0.02176802,0.10028707,0.018449029,-0.08693077,-0.090812534,-0.13084844,0.043624565,0.37019762,0.14635374,0.030816618,0.11348168,-0.23030151,-0.10921355,0.11401398,0.1780136,0.1652208,0.05893293,-0.12060466,0.3600683,0.32888472,-0.08044145,-0.2357262,-0.2523202,-0.00702793,0.24396436,-0.0018786256,0.20857708,-0.3362955,-0.016983017,0.06289982,-0.20585422,84.864716,393.8539
8_7_5_2_1_0_tr_reg_003_0_0_0_0_0_0.obj,0.1296145,-0.21060348,-0.002056259,-0.19534247,-0.12813626,-0.09670819,-0.06226318,-0.2882434,-0.11658184,0.027482245,-0.0915726,0.21403368,0.10140298,-0.16389298,-0.22475326,0.049353465,0.08847183,0.2610862,0.0012494326,0.002306778,-0.1035154,-0.024888057,0.38437977,-0.051018808,0.28237444,0.2743202,0.08498545,-0.35708454,0.097971246,0.20211963,0.22502862,0.028671125,339.15295,51.609222
8_7_5_4_2_tr_reg_006_0_0_0_0_0.obj,0.14305513,0.11633413,-0.26092175,-0.08479185,0.31837827,0.17438065,-0.059432644,-0.09238402,0.13663591,0.21362196,-0.05972652,-0.41520545,0.24491067,0.15343334,0.24938233,-0.038923807,0.23415053,0.025140341,0.17904986,0.2966446,-0.07357304,-0.039000463,0.062430616,-0.09059283,-0.045997422,0.094559304,-0.120265335,-0.030610377,-0.3437799,-0.10315658,0.030872319,-0.09275919,209.05789,318.27332
8_6_3_2_tr_reg_007_0_0_0_0.obj,0.17715596,-0.36138758,-0.23994152,-0.15440057,-0.090729296,0.09354819,-0.36230963,0.027203111,0.2977413,-0.018540073,-0.0135520585,-0.005419567,0.09176296,-0.060113244,-0.13801396,-0.114225686,-0.18267374,0.18978114,0.31339502,-0.076658756,0.17847161,-0.012863174,-0.1796233,0.11792812,-0.20134132,0.01048896,-0.072454594,-0.3405535,0.086271,0.1399346,0.011321179,0.18324856,583.71027,552.8622
7_5_4_3_tr_reg_006_0_0_0_0.obj,-0.07755144,0.15191405,0.22062555,0.2807183,0.108996674,0.20366974,0.08090268,0.09658967,-0.11597313,-0.097010344,-0.010192985,-0.18072107,-0.083170004,-0.029873235,-0.23672137,-0.2502341,0.11310038,0.02488092,-0.17462511,-0.035441853,-0.44715595,-0.03372044,0.09157292,-0.022150565,-0.06947813,0.43943438,0.21930043,0.1768468,-0.14871424,-0.025054045,0.1640861,0.10008453,250.03365,472.6331
8_7_6_5_4_2_tr_reg_009_0_0_0_0_0_0.obj,0.2327185,-0.16685687,-0.1020636,-0.19402714,-0.26983997,0.1069575,-0.25042135,-0.02220698,0.1494577,-0.059864845,-0.012165155,0.1321322,-0.017059958,-0.120306976,0.054577433,0.13290226,-0.001750131,0.2154098,0.16595092,-0.07803061,0.2589102,0.12490556,-0.26017272,0.035290144,-0.41496634,0.17408124,0.0011006895,-0.22581556,0.35237473,-0.078967616,0.074167974,0.15013704,49.63965,566.7761
1_tr_reg_000_0.obj,-0.09402525,0.21177967,0.045076333,-0.33325472,0.1837754,0.04144963,-0.10951258,0.26283184,-0.07783345,-0.15152012,0.31685227,0.34711426,-0.15572411,-0.118703976,0.062346786,0.1651755,-0.0881097,-0.1100061,0.20474185,-0.19239452,-0.16818528,-0.20113805,-0.3550178,0.10419554,-0.026198536,-0.044375442,0.18191141,0.096581556,-0.029302953,0.1591716,0.14028914,-0.043068875,422.87015,248.69353
8_7_4_3_2_1_tr_reg_008_0_0_0_0_0_0.obj,0.42482847,0.08067538,-0.022660466,-0.2701068,0.07916062,0.10004659,-0.03533959,-0.10997743,-0.30136797,-0.03095252,0.20598018,0.05369501,-0.026109375,0.19857156,0.030925624,-0.02430654,0.29206598,0.13283853,0.33248526,-0.20062152,0.09382986,-0.18252963,-0.13446014,0.1666844,-0.192139,0.08156717,0.06203167,-0.13395678,0.23719187,-0.13910711,0.13422166,-0.17450653,368.07895,618.5436
8_6_4_3_2_1_tr_reg_009_0_0_0_0_0_0.obj,0.09975621,-0.081155986,-0.17931658,-0.3747586,-0.13518785,0.28849372,-0.2568882,0.006079677,0.10801226,-0.0057148905,-0.10688474,0.08599147,0.08635682,-0.15659358,0.01614286,0.060848735,0.017859042,0.34978753,0.25811732,-0.06429889,0.0062963692,0.14143036,-0.1509147,-0.026694467,-0.24741451,0.29920813,0.08222144,-0.20272844,0.33669028,0.033894625,0.13822144,0.08774071,108.70676,566.1327
7_6_5_4_1_tr_reg_002_0_0_0_0_0.obj,-0.16867763,0.37385428,0.016158922,-0.02550181,0.14621688,-0.14587724,-0.024300482,-0.20471478,-0.09207094,0.08841833,-0.20809624,-0.1738001,0.21554692,0.022980636,0.28824487,0.04068441,0.23233137,-0.120008335,-0.14752243,0.21311848,-0.021043079,0.23461293,0.14199822,-0.37234312,-0.14118189,-0.14123252,-0.30631307,-0.0076812212,0.026618512,-0.090303265,-0.049292356,-0.17107683,192.79181,177.00304
5_2_tr_reg_004_0_0.obj,0.29622227,-0.08987207,-0.019429052,-0.0021453346,0.0939505,0.15450811,-0.29607496,0.0043477947,-0.18238577,0.1866005,0.11241773,0.0587952,0.24098207,0.07716054,0.25455496,0.35361782,-0.29344276,-0.35229897,0.014858086,0.044898912,-0.16257343,-0.08147565,-0.23740551,0.16542952,0.11792039,0.00391098,0.10985485,0.21399845,-0.027689068,0.10770415,0.130426,0.12225927,556.05786,262.12872
8_7_6_4_2_1_0_tr_reg_009_0_0_0_0_0_0_0.obj,0.017980922,-0.13998008,0.2850136,0.41638514,0.1324865,0.127342,-0.061386134,-0.016381135,-0.115618795,0.013504619,0.025661727,-0.2556947,-0.008832009,0.26018435,-0.2515069,-0.34631237,0.049642254,-0.07229106,-0.05171968,-0.14733115,-0.22252543,-0.19349197,0.14340048,-0.0428261,0.08470912,0.06284897,-0.035080526,0.34029225,-0.1837536,0.17031729,0.10084121,-0.120804876,530.8098,454.7193
8_7_3_tr_reg_008_0_0_0.obj,0.026077505,-0.3240362,-0.2551418,-0.057493817,-0.045288958,-0.26162064,0.2118344,-0.14552444,0.33071747,-0.032836627,0.21674223,0.0029417472,-0.0017544639,-0.14889124,-0.008488238,0.00053209474,-0.12280334,-0.18783502,-0.09455545,0.26570258,-0.094948545,-0.14264692,0.15089655,0.05317559,0.23277172,-0.08997653,0.23153283,0.11208666,-0.39012605,0.12384069,0.046746217,0.16326827,700.818,283.31775
8_7_5_4_2_1_tr_reg_003_0_0_0_0_0_0.obj,0.1500538,-0.05672036,0.26295847,0.32498804,-0.16403192,0.14940903,0.13124639,0.12888902,-0.23139158,0.031858817,-0.14437775,0.14784703,-0.12592576,-0.1630744,-0.44256714,-0.13687341,0.006442727,0.16381533,-0.096558996,-0.24495132,-0.051303916,-0.07999173,0.2271166,0.2536478,0.18327701,0.16912694,0.11031307,-0.15097435,0.0063302424,0.109057,0.09734181,0.14968705,382.37946,10.0
8_6_5_4_3_1_tr_reg_004_0_0_0_0_0_0.obj,0.13728046,-0.36035985,0.052942276,0.22554977,-0.26817432,0.059736412,-0.034984533,-0.05479259,0.027492944,0.12556918,-0.10419274,0.19030768,0.13786301,-0.36425635,-0.24575433,0.13762042,-0.15043887,0.022678236,0.07387871,-0.08237363,0.07310495,0.090307556,0.0120850345,0.22538017,0.27616692,-0.07253961,0.05723262,0.031841863,-0.14556175,0.31571975,0.3042089,0.15564562,560.12976,319.9278
8_7_5_tr_reg_006_0_0_0.obj,0.06080147,0.19609821,-0.27006853,-0.1335417,0.41924018,0.16969822,0.079106815,0.12473407,0.2787666,0.14356087,0.13631025,-0.23713827,0.07569471,0.005739889,0.21359177,0.021927303,0.12885441,-0.078321934,0.11331906,0.29511297,-0.17549394,-0.12565078,-0.12920028,0.063321374,-0.22697721,0.14463659,-0.01867581,0.085257135,-0.3625937,-0.033505104,0.107085004,-0.04027993,212.8736,340.16586
8_4_3_0_tr_reg_008_0_0_0_0.obj,0.16730313,-0.03434175,-0.31120595,-0.10508336,-0.04305369,-0.0681478,0.3746189,0.0014223249,0.11335143,0.06469562,0.21014756,-0.25427595,-0.064438455,0.29177436,0.09445608,-0.17896557,0.11894068,0.15701614,0.15068932,-0.13305014,0.10111843,-0.27930534,0.13206294,0.18954787,-0.2099028,-0.14511135,0.10196768,0.09856373,-0.029380973,-0.2171286,-0.14675443,-0.29055536,422.5321,656.1569
5_4_2_tr_reg_009_0_0_0.obj,0.06410727,-0.05860853,0.012297582,-0.18711495,-0.22671202,-0.022659224,0.06784781,-0.19208504,0.2428564,-0.023954526,0.00029730282,0.021785432,0.0053593167,-0.11260264,0.041934077,-0.010795418,0.059555154,0.40446627,-0.089139715,-0.08577441,-0.039965346,-0.11091406,0.05394721,-0.06462959,-0.5574308,0.35178947,0.019422246,-0.06527637,0.3326891,-0.060153726,0.17333996,-0.048679635,59.26593,521.46204
8_7_6_4_1_tr_reg_001_0_0_0_0_0.obj,0.27340037,0.034895465,0.05987089,0.055129398,-0.060338315,0.2525139,-0.09729373,0.0020430912,-0.42865655,0.20095739,-0.38508242,0.08149217,0.04964574,-0.09548261,-0.25048557,-0.038356215,0.29416186,0.14860831,0.15202178,-0.027988428,-0.031228492,0.1521667,0.18439844,-0.02796993,0.22044836,0.2700684,-0.0116403485,-0.12679745,0.021989783,0.037703883,0.23326401,0.013838046,205.46106,141.89717
7_6_4_3_1_0_tr_reg_004_0_0_0_0_0_0.obj,0.12698317,-0.39249536,0.08161042,0.23071687,-0.18773365,0.15264,-0.16641659,-0.11469018,0.0790798,0.20559707,-0.14431383,0.1617888,0.21474916,-0.25503087,-0.14723048,0.13289197,-0.27409226,0.11331009,0.05589217,-0.012282079,0.08766695,0.0067678867,0.020428697,0.23994996,0.32458425,-0.037478305,0.046216205,-0.055128723,-0.07824291,0.2694196,0.18413642,0.20737699,274.81122,129.52023
7_5_4_2_1_0_tr_reg_007_0_0_0_0_0_0.obj,0.1640842,0.014960197,0.03758288,0.08402604,0.053817447,0.3120664,-0.1966188,0.25714844,-0.050216537,0.045976374,-0.14939429,0.019194936,-0.072090946,-0.06990865,-0.173118,-0.23245536,0.16067857,0.14700301,0.45714366,-0.030736342,0.32649145,0.06282925,-0.20228651,0.11451199,0.17857891,-0.14192101,-0.10727527,-0.23547871,-0.24808082,0.07272291,-0.0942086,0.14585492,651.19836,583.58044
8_7_6_4_1_0_tr_reg_002_0_0_0_0_0_0.obj,0.28730887,0.43048853,0.2289272,0.10450913,0.24157518,0.07661301,0.07921803,-0.01671459,-0.29329532,0.14561899,-0.15093657,-0.11886148,-0.0028718219,0.29172793,0.113886274,-0.17211306,0.17466176,0.09461618,0.055159613,-0.041067544,0.21474907,-0.18355952,0.041754685,0.066294715,-0.05698719,0.017056357,-0.21607749,-0.21237573,-0.015803358,-0.16885868,-0.20913513,-0.16795048,330.14175,588.17267
