filename,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,embed_x,embed_y
1_0_tr_reg_000_0_0.obj,0.031506833,-0.44142374,-0.021122195,0.22898506,-0.072555274,0.2371969,-0.11444899,-0.13731875,0.11690623,0.122170866,-0.17339116,0.06508517,0.11449228,-0.21932808,-0.23027216,-0.18934402,-0.0346661,0.40807286,-0.0185764,0.17396209,0.029032882,-0.03173238,0.13310948,0.1907714,0.07183907,0.22462805,0.17188375,-0.14277604,0.1460051,0.004820632,0.12527709,0.218929,163.54163,126.830696
1_0_tr_reg_001_0_0.obj,-0.364867,0.11530666,-0.08104949,-0.13219026,0.14355159,-0.1266568,0.23769091,0.23484509,-0.007287865,-0.0013104995,-0.2511689,-0.051752757,-0.18518138,0.11811378,0.09077587,0.03459756,0.04546574,-0.095226526,-0.1296002,-0.121839926,-0.05372882,0.13540927,0.2912392,0.10510629,-0.15598468,-0.21555284,-0.35591748,-0.22412887,0.2738839,-0.078443654,-0.2176475,-0.1470637,108.8068,105.00793
1_0_tr_reg_002_0_0.obj,-0.17581746,-0.023121713,-0.07314222,0.005026981,-0.05181403,0.06547453,-0.20570092,0.0040611182,-0.037414175,-0.18533695,-0.18838793,0.06256265,0.32367563,-0.040666707,0.046737857,0.11045333,-0.44947535,0.054020837,0.0470545,-0.099765964,-0.15081699,0.04309731,-0.25972465,-0.13142914,0.3774029,0.059588917,-0.11486869,0.333232,-0.038524203,0.3223892,0.12458915,0.017571751,159.70647,147.63855
1_0_tr_reg_003_0_0.obj,-0.12929174,0.015917089,-0.08116945,-0.4001025,-0.026411418,-0.079134494,0.05319168,-0.03182293,0.47208774,0.114756376,0.050190505,0.18029933,-0.19200483,-0.14120875,0.019911682,-0.21597968,0.06508177,0.082292,-0.02248846,-0.12116938,0.28035623,-0.07406175,0.0062619206,-0.10929337,-0.4290722,0.13848536,-0.1421852,0.012801618,-0.15036014,0.2216178,0.09191221,0.067447394,91.511505,93.554565
1_0_tr_reg_004_0_0.obj,0.010071517,-0.25398657,0.09339066,0.1124135,-0.18483754,-0.04691052,0.17922486,-0.17987572,0.051287275,-0.1558232,0.080900006,-0.00020423846,0.101550035,-0.28154615,-0.035162415,0.14621884,-0.32182017,-0.007648166,-0.09366224,0.15270688,-0.0535324,0.20136303,-0.12441214,0.12054875,0.39139202,0.005600554,0.42190087,0.069900654,-0.048691653,-0.21788913,-0.041793786,0.2658846,186.38135,124.10074
1_0_tr_reg_005_0_0.obj,-0.0772437,-0.37584376,0.035816696,0.12233299,-0.043931883,0.25063097,-0.23556541,-0.12976852,0.029482666,-0.004374543,-0.13131136,0.17908198,0.07205197,-0.22629707,-0.25089845,-0.14358418,-0.098267876,0.3106371,-0.03176636,0.13848843,-0.19895336,-0.004319018,0.07152077,0.069543354,0.09717023,0.34926853,0.27277964,-0.07689748,0.22993135,0.013667261,0.14037293,0.22107743,162.49484,126.280396
1_0_tr_reg_006_0_0.obj,0.0053053573,-0.035047386,-0.10842085,0.033152834,-0.38357112,0.12571706,0.048957545,-0.09069964,-0.08809593,-0.028689042,-0.11254429,-0.08342551,0.010151826,-0.105315134,-0.12193566,-0.09270129,0.292532,0.29875794,0.020056121,-0.11372043,0.04927804,0.38044024,0.18677677,-0.3125129,-0.09453269,0.39187872,0.13934697,0.13119718,0.052246056,-0.08710221,0.25072777,-0.09629617,143.93721,76.84347
1_0_tr_reg_007_0_0.obj,0.12976867,0.12290196,0.1850828,0.18108639,-0.22793703,-0.01610199,0.39042982,-0.07114824,-0.15182354,0.07023657,-0.1982067,0.08242762,-0.10476559,0.12694252,-0.004241468,0.0055771493,0.040775333,0.41171494,-0.14968345,-0.17698061,0.23117721,-0.17649859,0.18622768,-0.015066265,0.22046143,0.2757809,-0.039373282,0.08253965,-0.029752461,-0.17689236,-0.03370502,-0.28170404,174.51624,164.07332
1_0_tr_reg_008_0_0.obj,0.06329766,0.15948622,-0.09469422,-0.28407335,0.07783646,-0.108313024,-0.26875365,-0.1596489,-0.015076456,-0.11398094,0.1271686,-0.11866911,0.21262236,0.18863222,0.015768439,-0.28146604,-0.1231395,-0.2738773,0.24415237,-0.07604922,-0.098021224,0.027574781,-0.32830498,-0.40134567,-0.039583344,-0.101719365,-0.02840565,0.25267768,-0.051021405,0.20847794,-0.064879134,-0.0034652227,11.02298,72.13304
1_0_tr_reg_009_0_0.obj,-0.113003865,0.09007929,0.26110384,0.007155624,0.23966008,0.020138262,-0.23602675,0.10623604,-0.109978594,0.01888807,0.3191961,0.4165189,-0.24014023,-0.07384857,-0.062396288,0.17829016,0.18239243,-0.21445328,-0.040674306,0.059102852,-0.01602125,-0.27456948,-0.28163633,-0.079533435,0.0061369194,-0.21644583,0.0050496906,0.16337508,-0.13816684,0.13981633,0.16631602,-0.117587894,66.901535,152.47005
1_tr_reg_000_0.obj,0.24768005,-0.2737147,-0.12354309,0.22295691,0.023488143,0.17852388,-0.030999048,-0.12574808,0.044591796,0.1301972,-0.08974387,-0.22779064,0.25981733,-0.12865329,-0.18373966,-0.2930479,0.17721371,0.23397708,0.13301879,0.27158418,0.14726269,0.019804442,0.25198674,0.22472878,0.15086463,0.005411281,0.08754294,-0.2767683,-0.15809649,0.06267102,-0.015041117,0.1307926,149.99733,168.85118
1_tr_reg_001_0.obj,-0.39490858,0.15162854,-0.08023191,-0.043201894,0.09327965,-0.11274941,0.29281363,0.27672508,0.038651817,-0.0120421685,-0.29235983,-0.07522652,-0.10927081,0.084453255,0.17144296,0.14085232,-0.09788849,-0.018356763,-0.17787509,-0.1723365,-0.096808195,0.0792579,0.2806991,0.15839423,-0.08962121,-0.12988456,-0.36144125,-0.122241095,0.18175465,-0.08323703,-0.17985427,-0.18535693,111.222466,104.1024
1_tr_reg_002_0.obj,0.030162811,-0.010938022,-0.12556481,0.11051084,-0.09958434,0.039460562,-0.12074862,0.0097053815,-0.052024,-0.1300998,-0.17893845,-0.038943652,0.37118593,-0.004935783,0.122683935,0.16597416,-0.42652673,-0.0024253812,0.04358121,-0.060014036,-0.031273406,-0.022053545,-0.3279929,-0.083049186,0.39699942,-0.04663138,-0.12513195,0.36375365,-0.15622322,0.2657413,0.06934999,0.017565904,159.86029,147.54472
1_tr_reg_003_0.obj,0.046936486,0.14871746,-0.18993396,-0.3385322,0.11602922,-0.12729615,0.04264673,-0.05344356,0.47042555,0.11353946,0.16829255,-0.0308824,-0.012397079,-0.04406862,0.09780172,-0.27918825,-0.02620266,-0.18422817,0.032002296,-0.019320086,0.156974,-0.12902531,-0.057510518,-0.05172218,-0.3305921,0.08938612,-0.090473585,0.11130468,-0.3911267,0.23781578,0.036602724,0.07455287,90.41298,94.197235
1_tr_reg_004_0.obj,0.102717176,-0.3591355,0.0071385694,0.20266207,-0.17671812,0.08624268,0.08420976,-0.118246645,0.05702285,-0.072547354,0.019428236,0.05055017,0.11428048,-0.22131586,-0.016080001,0.19480006,-0.3839787,0.09174755,-0.06951359,0.14496182,0.039478794,0.12527543,-0.22263314,0.26071456,0.24353032,0.007549742,0.3687454,0.02735107,0.12364083,-0.16139176,-0.0013684672,0.30659208,185.00208,120.980255
1_tr_reg_005_0.obj,-0.22581898,-0.07177847,0.105315074,0.02648352,0.19692943,0.14041206,-0.19165859,-0.06468654,0.05130655,-0.018996306,-0.18770085,-0.02659923,0.123182304,-0.1430692,-0.21916752,-0.3379369,-0.085475415,0.16862038,0.021328863,0.06729413,-0.5014469,-0.07664867,0.3333691,0.10093543,-0.0067297104,0.1836631,0.13236907,-0.2534511,0.18731278,0.08980475,-0.0077505773,0.13311443,150.12643,128.05547
1_tr_reg_007_0.obj,0.11427849,0.13023013,0.1998758,0.16619194,-0.229217,-0.03963675,0.39332247,-0.07991191,-0.14514981,0.05674916,-0.18474923,0.09253671,-0.122015566,0.13115416,0.00530813,0.020377375,0.039254498,0.39777592,-0.15002668,-0.18856499,0.23053649,-0.1803075,0.17316927,-0.02905543,0.22153102,0.2741613,-0.044245467,0.0925656,-0.04089017,-0.18445063,-0.029596256,-0.28641954,174.51085,164.0564
1_tr_reg_008_0.obj,0.04344496,0.14197046,-0.07583387,-0.31024382,0.07238121,-0.09268236,-0.2800873,-0.16341141,-0.020991903,-0.14582829,0.12942906,-0.105795145,0.21107158,0.1618659,-0.008740741,-0.2930792,-0.13645132,-0.25313607,0.25791797,-0.08103077,-0.13069467,0.054221995,-0.32216275,-0.40619227,-0.032549616,-0.081237584,0.009441126,0.22653426,-0.01669237,0.20341757,-0.07124573,0.014600973,11.73526,71.4254
1_tr_reg_009_0.obj,-0.10629894,0.09687862,0.2511034,0.004050262,0.257513,0.014660849,-0.24115568,0.10540709,-0.08623626,0.018984731,0.31168222,0.39498496,-0.206978,-0.07664562,-0.04873304,0.16620328,0.13819711,-0.23680374,-0.034237035,0.061944522,-0.030254893,-0.28747687,-0.30502915,-0.07327255,0.002337231,-0.23748592,-0.006519809,0.18202856,-0.16029127,0.16523565,0.15729673,-0.106339864,66.90464,152.43541
2_0_tr_reg_000_0_0.obj,0.30242863,-0.03530383,-0.15698376,0.100612804,0.09761671,0.029549155,-0.13931382,-0.07999427,-0.122633696,0.03640433,0.031728968,-0.23560841,0.2265142,0.09897544,-0.10987678,-0.19336082,0.25800607,-0.13414618,0.18608801,0.24971007,0.33596894,0.08174455,0.03074032,-0.015148259,0.2186922,-0.28464088,-0.13204233,-0.24222824,-0.30622527,0.1169587,-0.19125928,-0.03997482,144.72656,177.92566
2_0_tr_reg_001_0_0.obj,-0.40402627,0.12354727,-0.06810915,-0.1743112,0.17682552,-0.098267935,0.16002555,0.2336246,-0.019045003,-0.014530311,-0.257045,-0.012552996,-0.1911839,0.0886835,0.054655813,0.0035864355,0.060031045,-0.10970778,-0.10743543,-0.113506146,-0.11425966,0.15361151,0.28871563,0.07085077,-0.17001416,-0.20065325,-0.3286672,-0.24724115,0.30323288,-0.036779735,-0.19949928,-0.1209532,108.26384,105.37319
2_0_tr_reg_002_0_0.obj,-0.094980486,-0.0046932423,-0.17176096,-0.09778089,-0.0712722,0.014249287,-0.2277508,-0.0104107,-0.090121835,-0.20413452,-0.17462543,0.062107563,0.2977887,0.017693942,0.022947248,0.08124054,-0.31188154,-0.028294794,0.093955934,-0.063938394,0.0629083,0.134386,-0.35070136,-0.27641404,0.39569303,-0.078605555,-0.2121023,0.2737227,-0.07485836,0.3040037,0.024664594,-0.026013205,161.17157,149.15103
2_0_tr_reg_003_0_0.obj,-0.086939484,0.07777705,-0.12982571,-0.5085926,-0.00901542,-0.044000827,-0.01947278,-0.048974168,0.36443916,0.09743422,0.037538443,0.13984384,-0.17777985,-0.13673235,-0.08297314,-0.3232476,0.17932776,0.073987804,0.085589424,-0.09176145,0.13173619,-0.0135654025,0.10174148,-0.20892869,-0.36982358,0.17753124,-0.0015815512,-0.08115366,-0.1396152,0.23357059,0.080180645,0.029243065,91.588486,93.29258
2_0_tr_reg_004_0_0.obj,0.10612267,-0.13344355,0.048273437,-0.027998766,-0.09934567,-0.16302648,0.14447376,-0.12899897,0.031092707,-0.15034562,0.1871904,-0.07219293,0.07998966,-0.25111127,0.0060279034,0.1743599,-0.19140108,-0.22513637,-0.054695606,0.24806105,-0.025176894,0.2262326,-0.09133546,0.0932069,0.37260738,-0.098230086,0.40946183,-0.10501647,-0.1820332,-0.24251604,-0.18207502,0.23911248,186.54529,127.92917
2_0_tr_reg_005_0_0.obj,-0.17840263,-0.064336725,-0.1500088,-0.32698542,0.1782305,0.030041736,-0.26884195,-0.10342259,-0.09539905,-0.27450654,-0.040013053,-0.060701974,0.14483958,-0.008828439,-0.23874857,-0.32071474,0.076831356,-0.10169295,0.26111612,0.08844127,-0.08557126,0.307791,0.021046137,-0.23913044,0.20355004,-0.11398952,-0.006843297,-0.26592425,0.05961379,0.18693036,-0.18079701,0.0030747731,91.91873,14.949257
2_0_tr_reg_006_0_0.obj,-0.00042235944,-0.010642115,-0.11139704,-0.0230545,-0.33616632,0.119014904,0.0022593676,-0.09338668,-0.11751956,-0.044360645,-0.105475545,-0.071903065,-0.012554182,-0.07945597,-0.1450897,-0.12979749,0.32842165,0.2572226,0.040628735,-0.11891555,0.026594767,0.39225057,0.21167155,-0.35193002,-0.10854532,0.3872541,0.13258561,0.085573174,0.07354599,-0.050054006,0.23820342,-0.101272725,143.59306,76.61187
2_0_tr_reg_007_0_0.obj,0.15356342,0.15461002,0.2312035,0.19564214,-0.13124777,0.010736779,0.3875734,-0.032507323,-0.18634385,0.0759564,-0.16940908,0.13517669,-0.1439847,0.12748598,-0.018216185,0.022139091,0.04206178,0.38510278,-0.13773483,-0.15114418,0.2289264,-0.24746215,0.1497868,0.056798384,0.2678289,0.24952742,-0.016109912,0.033402745,-0.05826526,-0.15147574,-0.049877014,-0.26740482,174.44232,164.14171
2_0_tr_reg_008_0_0.obj,0.079814725,0.17210187,-0.100847684,-0.2406371,0.085106626,-0.12730274,-0.24285008,-0.1543899,-0.011803624,-0.076903,0.12844351,-0.11598909,0.21698272,0.20470193,0.049659234,-0.25071254,-0.13009542,-0.30333322,0.21240602,-0.061099764,-0.048869908,-0.0039819386,-0.3572209,-0.38065547,-0.034372315,-0.13217713,-0.07132454,0.29860255,-0.09421246,0.20309778,-0.05957378,-0.0094475765,10.694366,72.81903
2_0_tr_reg_009_0_0.obj,-0.09847446,0.08227967,0.2376763,0.013268771,0.29510784,0.08240442,-0.28337467,0.13300629,-0.064997904,0.052919883,0.3059181,0.3966002,-0.19614747,-0.11836115,-0.09043985,0.122927316,0.16113415,-0.21438904,-0.01614266,0.068686835,-0.05146712,-0.29736823,-0.24371636,-0.0047324067,-0.02854235,-0.18265347,0.01920831,0.12156258,-0.18960214,0.22015087,0.18943854,-0.06550892,66.95074,152.50798
2_1_0_tr_reg_000_0_0_0.obj,-0.09634749,-0.40611607,0.018610591,0.20995688,-0.085731246,0.23119006,-0.1757892,-0.10078405,0.13337517,0.049872346,-0.13674247,0.14583002,0.1042651,-0.22138833,-0.16403283,-0.080244236,-0.24395269,0.3194809,-0.089559026,0.11508447,-0.15557668,-0.040152602,-0.0013634263,0.16057599,0.039951917,0.2753546,0.22233444,0.009837267,0.25675175,0.00961346,0.15264058,0.27444836,163.06894,125.26332
2_1_0_tr_reg_001_0_0_0.obj,-0.39304638,0.1320259,-0.06480682,-0.13331184,0.16106892,-0.10205354,0.20214765,0.24495569,-0.014819031,-0.0053478763,-0.2754509,-0.029544614,-0.17681676,0.09328865,0.08027425,0.031146903,0.029168094,-0.07700619,-0.1282029,-0.12454801,-0.10848269,0.13327791,0.29866374,0.09937834,-0.16127373,-0.18405145,-0.3409371,-0.23244217,0.29147854,-0.059440818,-0.1981294,-0.13883461,108.652275,105.13659
2_1_0_tr_reg_002_0_0_0.obj,-0.08669976,-0.025178775,-0.15025884,-0.013288005,-0.091120355,0.032515265,-0.18800014,-0.018334705,-0.06207115,-0.1985494,-0.19622132,0.026579596,0.34193084,-0.014514042,0.048024822,0.1053696,-0.39300907,0.026799101,0.06799589,-0.0795157,-0.013161832,0.095619805,-0.3158305,-0.19989201,0.40511853,-0.007856498,-0.1638042,0.31655243,-0.08354087,0.3022029,0.07950458,0.006690075,160.59134,148.46227
2_1_0_tr_reg_003_0_0_0.obj,-0.090966016,0.060225807,-0.10457088,-0.4357399,-0.012363034,-0.03363611,0.041149236,-0.04469842,0.40342343,0.12360159,0.03447469,0.16524504,-0.19687493,-0.13944651,-0.039769746,-0.27853134,0.16952232,0.09327285,0.03442692,-0.11338268,0.22928973,-0.037323244,0.06900566,-0.15914187,-0.4218907,0.17187633,-0.0798681,-0.023137642,-0.15395342,0.22702962,0.11179329,0.02659153,91.57806,93.480774
2_1_0_tr_reg_004_0_0_0.obj,-0.032053735,-0.21256125,0.09345972,0.07684419,-0.14508945,-0.077683315,0.1828906,-0.16620024,0.049185652,-0.19170447,0.07441523,-0.011005159,0.10106532,-0.27190325,-0.0054283077,0.1575042,-0.36311328,-0.05472848,-0.09940852,0.14582689,-0.100317605,0.21090183,-0.13879922,0.121598296,0.37481108,-0.009743172,0.4038525,0.049049225,-0.038325634,-0.23842265,-0.07543305,0.26927364,186.43138,124.30655
2_1_0_tr_reg_005_0_0_0.obj,-0.20454423,-0.31085926,0.03241079,-0.006239813,0.0029553724,0.26987204,-0.28270644,-0.09139217,-0.0052334284,-0.08573526,-0.1303349,0.2220811,0.04704261,-0.22850989,-0.22761597,-0.10766879,-0.13185845,0.24535558,-0.022355115,0.11417772,-0.24704644,0.09205215,-0.0013483929,-0.0009227602,0.090262726,0.3484435,0.25795254,-0.08229215,0.2849927,0.015446112,0.10336023,0.2283903,162.07318,126.55044
2_1_0_tr_reg_006_0_0_0.obj,-0.016388414,-0.01419944,-0.09791939,-0.009380464,-0.33089745,0.13151519,-0.003920428,-0.091614045,-0.13919935,-0.04292977,-0.109748796,-0.063197844,-0.011830256,-0.08826434,-0.14990048,-0.11951151,0.3282519,0.26629362,0.03185032,-0.10362014,0.0068491683,0.38955876,0.21586996,-0.33848718,-0.082468495,0.39530358,0.14979799,0.079991154,0.079837635,-0.073440254,0.23913193,-0.09202638,143.5823,76.61836
2_1_0_tr_reg_007_0_0_0.obj,0.15857215,0.18028037,0.21295369,0.18325785,-0.14672253,0.00512772,0.39088857,-0.032771688,-0.18617453,0.081464045,-0.20032912,0.1016527,-0.11870891,0.12231981,-0.020467712,0.005404296,0.0419906,0.37813666,-0.14828414,-0.14841567,0.23407996,-0.2082501,0.1764844,0.03479344,0.260025,0.26526782,-0.029170783,0.018473176,-0.06867284,-0.16198318,-0.073955335,-0.26805624,174.46188,164.122
2_1_0_tr_reg_008_0_0_0.obj,0.036836382,0.15965366,-0.0923747,-0.3008958,0.07921665,-0.11431628,-0.26168686,-0.15868142,-0.018308677,-0.12687783,0.120493926,-0.107178465,0.20618436,0.17583273,0.006964885,-0.2827705,-0.12364588,-0.2797646,0.24170658,-0.076234534,-0.10478613,0.047009308,-0.31931725,-0.4098104,-0.030543393,-0.11041293,-0.028147051,0.24098982,-0.044758085,0.21118705,-0.07561074,-0.0015066386,11.564041,71.99546
2_1_0_tr_reg_009_0_0_0.obj,-0.060154215,0.09768076,0.26733175,0.05034091,0.27851802,0.04961336,-0.22606032,0.078128,-0.06598202,0.04409443,0.3367172,0.36589786,-0.19403678,-0.09704174,-0.07231885,0.120039016,0.18038821,-0.21566242,-0.014506975,0.09287821,0.00059115834,-0.30473801,-0.27055568,-0.04049604,0.030500801,-0.21421322,0.03274281,0.16350716,-0.24954733,0.1694732,0.16693124,-0.079093024,66.92316,152.5626
2_1_tr_reg_000_0_0.obj,0.2327642,-0.20660521,-0.14276418,0.14830458,0.10317505,0.15743248,-0.05093955,-0.09085306,0.0191841,0.10494668,-0.0755574,-0.2629964,0.24238613,-0.0817989,-0.1915285,-0.33603144,0.21407676,0.14436033,0.16325101,0.27256277,0.11970442,0.03621338,0.28036335,0.21615584,0.12682824,-0.059486035,0.04842775,-0.36260873,-0.15204406,0.08131192,-0.090835094,0.11475073,149.43405,169.6708
2_1_tr_reg_001_0_0.obj,-0.42709014,0.14617942,-0.07177397,-0.08809306,0.118434936,-0.1042739,0.23237176,0.2668164,0.011828639,-0.025711367,-0.28078866,-0.0569014,-0.14086416,0.093863994,0.14193825,0.1087907,-0.05017417,-0.052533448,-0.15319692,-0.16362046,-0.1337604,0.12920064,0.2771319,0.10662813,-0.12713031,-0.14734894,-0.3480932,-0.14847562,0.25774363,-0.071932785,-0.17333928,-0.16939676,109.54437,104.378006
2_1_tr_reg_002_0_0.obj,0.06107837,-0.038930926,-0.20541282,0.079074934,-0.10911379,0.012294423,-0.12119943,-0.0067922166,-0.029114988,-0.12526,-0.19459945,-0.071411066,0.3877324,0.013920076,0.10187907,0.121970855,-0.3616227,0.012114771,0.075612165,-0.037988745,0.09231891,0.01760257,-0.3140735,-0.11816854,0.39258465,-0.10375578,-0.20594035,0.2997658,-0.19106773,0.2986269,0.043133836,-0.00072748977,160.63287,148.07584
2_1_tr_reg_003_0_0.obj,-0.03993344,0.08681673,-0.16342875,-0.39239436,0.07153674,-0.08598008,0.024672054,-0.06345873,0.48017558,0.10095409,0.11739024,0.02539079,-0.050648205,-0.11576024,0.038810123,-0.3428314,0.032641556,-0.0682616,0.05662341,-0.04863064,0.16161807,-0.09225182,-0.0269325,-0.0796736,-0.3895389,0.118590176,-0.068428785,0.07274057,-0.30847684,0.25875503,0.07093363,0.08323155,90.855675,93.936264
2_1_tr_reg_004_0_0.obj,0.1045893,-0.31986278,0.004845873,0.17490783,-0.18146065,0.040639903,0.11834643,-0.116546504,0.057330668,-0.06882898,0.037722915,0.012568437,0.1044205,-0.2198016,0.013761716,0.22091979,-0.37125918,0.032780744,-0.09163039,0.16729017,0.034026507,0.15508729,-0.19155866,0.2605327,0.25544837,-0.0034131927,0.3862987,-0.0010276564,0.088050365,-0.216546,-0.047323797,0.31574962,185.38802,121.83424
2_1_tr_reg_005_0_0.obj,-0.2600107,-0.103400305,0.058845963,-0.07820183,0.18388207,0.1616077,-0.2241078,-0.09907397,0.018275335,-0.10088145,-0.162679,-0.013115011,0.10149417,-0.15860917,-0.24407004,-0.34422618,-0.036473874,0.14734599,0.06623195,0.11347816,-0.43101218,0.070035614,0.26293266,0.024850888,0.04124512,0.1881372,0.19162229,-0.2989981,0.22252966,0.038054753,-0.05830354,0.15222386,152.06845,128.19286
2_1_tr_reg_007_0_0.obj,0.15588568,0.13987006,0.21152747,0.19467357,-0.1152869,0.04123324,0.37764305,-0.025270144,-0.18593127,0.09430294,-0.20883207,0.1228863,-0.1118583,0.11597284,-0.03661008,-0.009989656,0.03586065,0.41038898,-0.13650903,-0.14471847,0.22724965,-0.24072659,0.17784165,0.073191516,0.26581228,0.2603395,-0.035515916,0.0096878065,-0.045648906,-0.13146487,-0.05557598,-0.25994167,174.44597,164.13971
2_1_tr_reg_008_0_0.obj,0.058451515,0.16777596,-0.10569558,-0.27935144,0.09097996,-0.1307312,-0.25110176,-0.15868963,-0.017893452,-0.10255019,0.12518318,-0.104743294,0.20392124,0.19075492,0.013588967,-0.2696302,-0.101412594,-0.30071312,0.23498745,-0.06255836,-0.07181011,0.019472681,-0.32450455,-0.40110677,-0.02682202,-0.13800365,-0.057681117,0.2502632,-0.08147499,0.21770641,-0.07314668,-0.024680136,11.166153,72.41466
