filename,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,embed_x,embed_y
7_6_5_4_1_tr_reg_002_0_0_0_0_0.obj,0.070609406,0.06830116,-0.20754656,0.1773787,-0.13664237,0.057023413,0.029900506,0.24244067,0.14908005,-0.08275993,0.01858587,-0.31774393,-0.24613649,0.10520863,0.08119552,0.10312664,0.35738593,-0.14147964,-0.19933288,0.082416624,0.090969495,0.2012477,-0.072188444,-0.17702396,-0.4503888,0.03222081,-0.123284645,0.12830226,0.07003307,-0.30371574,-0.016121175,-0.04906074,689.86206,343.37363
5_2_tr_reg_004_0_0.obj,0.2985345,0.062319778,0.3093972,0.18110982,-0.11390063,0.10342947,-0.16726154,-0.089471295,-0.2177567,0.074407205,0.12990274,0.05520908,0.1837443,0.023253174,0.03282148,0.15402773,-0.22259048,0.17950906,0.03370828,-0.20463224,-0.10908792,-0.23338518,-0.1446299,0.026193885,0.3014174,0.26114663,0.20270808,0.26139778,-0.0595674,0.13388821,0.28156218,0.06969532,328.10123,105.07391
5_4_2_tr_reg_009_0_0_0.obj,-0.020408992,-0.095214166,-0.19202082,-0.098176695,-0.038814753,0.12771721,0.43826458,0.037272014,0.12363647,0.14350393,-0.026664417,-0.28357047,0.10642845,-0.23052998,-0.024295457,-0.12382998,0.05252671,0.08775923,-0.040956732,0.20837824,-0.35794857,0.057346348,0.07379081,0.3351819,-0.25904295,0.15880316,0.33657834,0.037988644,0.061042454,-0.13436195,0.0040982203,0.041383628,184.87881,329.69186
7_6_4_3_1_0_tr_reg_004_0_0_0_0_0_0.obj,0.29221284,0.014210785,0.20289992,0.4110721,-0.09422808,-0.03731192,-0.074898005,-0.24899203,-0.0034496458,0.24031365,-0.023620777,-0.1340981,0.3092334,0.03632117,0.098734625,0.113652125,-0.052755065,0.020940645,-0.13936414,0.0023990436,0.048562907,-0.09359819,-0.05020251,-0.13767855,-0.15609367,0.05616417,-0.16854364,0.41979983,-0.05526393,0.17554681,0.3105517,-0.11293606,365.27988,425.533
7_5_4_2_1_0_tr_reg_007_0_0_0_0_0_0.obj,-0.044033553,-0.12081497,0.03326658,0.10399971,-0.16075127,0.1789867,0.2414645,0.1368184,-0.08252778,-0.08378738,0.2346681,-0.15337631,-0.13660584,0.17180973,-0.31698224,-0.4509553,0.16876237,0.134793,0.018554352,-0.15068226,-0.20537952,-0.09722918,0.20175545,0.0707997,0.07140198,-0.039088666,0.2794851,0.16966651,0.25548103,-0.02051666,-0.20150878,0.072967775,420.15497,326.98065
7_5_4_3_1_tr_reg_006_0_0_0_0_0.obj,-0.2630728,-0.14768136,0.069868185,-0.09233291,0.29750744,0.1386643,-0.20259035,-0.1851127,-0.012124387,0.04650504,0.07786034,0.2289397,-0.08653452,-0.25274172,-0.014647228,0.018454092,0.36955488,-0.0068968656,0.11423668,0.28971136,-0.04764289,0.25629634,-0.078314096,-0.19290017,-0.12735583,0.04335487,0.1399993,0.09634092,-0.03489811,-0.093061805,0.38171047,-0.17988004,620.8446,466.18912
6_5_3_2_1_tr_reg_008_0_0_0_0_0.obj,0.1457642,-0.17420918,-0.14288801,-0.0720276,0.12730438,0.17676665,-0.13309377,0.30655518,-0.24160661,0.10239232,-0.1418349,0.13170134,-0.14061064,0.113732204,-0.4048345,-0.24082199,0.108427934,-0.084549196,0.15524966,-0.08918488,-0.13463838,-0.022130165,-0.2154554,-0.08520568,-0.08012893,0.12358275,-0.08344677,0.28638875,0.32023036,0.17979965,0.1725508,0.06448962,441.38953,37.513092
6_4_tr_reg_006_0_0.obj,-0.14207006,0.134365,-0.018044962,-0.23085238,-0.009057571,0.09411413,0.041855827,0.08736116,-0.07366433,-0.12563546,0.28253564,0.36871248,-0.09554746,-0.3100064,0.065227315,-0.18744044,0.28086796,0.0030693628,0.17512776,-0.24526685,0.0070063677,-0.05168374,-0.09044771,0.01189489,-0.27491626,-0.34363714,0.18362072,0.09813913,-0.053363953,0.17665336,0.15848117,-0.17681746,550.63715,315.43747
7_5_2_1_tr_reg_004_0_0_0_0.obj,0.33545834,-0.05145667,0.19033906,0.2137578,0.06569037,0.023797993,-0.33670193,-0.14563033,-0.080280244,0.21520159,-0.06696778,0.15908906,0.21718216,0.111386456,-0.040924445,0.010987487,-0.21387346,0.028884098,0.041185305,-0.087809026,0.03910531,-0.3068439,-0.15491508,-0.09900011,0.057171263,0.13713601,-0.14366966,0.2790664,-0.04921253,0.3492591,0.27220014,-0.12232651,320.67297,621.1987
7_6_5_2_1_0_tr_reg_004_0_0_0_0_0_0.obj,0.20685294,0.17936118,0.2655982,0.43243435,-0.14858712,-0.09684657,0.10950717,-0.33692873,-0.09234019,0.111977056,0.09073911,-0.1937187,0.2646089,-0.010499147,0.27679542,0.22309537,0.04753666,0.032571506,-0.1479326,0.0060599516,0.11633905,0.041124742,0.0074255783,-0.08252737,-0.09833827,-0.07725432,-0.06583261,0.29976296,-0.14256993,-0.046901844,0.24624547,-0.082833625,500.38583,397.14648
7_6_3_1_0_tr_reg_007_0_0_0_0_0.obj,0.13000159,-0.030646406,0.033261716,0.19344163,0.0222452,0.14157246,0.23430368,-0.033646867,-0.17150229,-0.13111988,0.19299647,-0.13277778,-0.12144097,0.2919085,-0.23124096,-0.5289694,0.118321255,0.098232634,0.10004814,-0.057662778,-0.051949766,-0.1758103,0.18276992,0.18367574,-0.016792774,-0.09355689,0.23176368,-0.06264037,0.21198855,-0.029451896,-0.28657916,0.0016528507,203.48608,524.55994
7_6_3_2_1_0_tr_reg_008_0_0_0_0_0_0.obj,-0.00058622385,-0.19908173,-0.19765462,0.23383096,-0.14275104,-0.2528558,0.06027503,-0.3176627,0.006342778,-0.2286936,0.024218526,0.023210533,0.28072998,-0.1653737,-0.033569504,-0.024859343,-0.21034916,-0.21889135,0.025168668,0.098355085,-0.11460088,0.2955311,0.20630081,-0.025204787,0.07174461,-0.3046916,0.034502164,-0.00050848344,0.11789117,0.11195193,0.06332647,0.37502658,211.00473,130.98749
7_6_3_2_0_tr_reg_006_0_0_0_0_0.obj,-0.32352605,-0.03816481,0.062405765,-0.0071767294,0.36399376,0.13024256,-0.09919736,-0.26969364,0.028657056,0.08085791,0.11130767,0.07200165,0.09885535,-0.26606414,0.023104543,-0.04898136,0.24969353,-0.016231153,0.08679234,0.3709981,-0.28117725,0.23214301,0.10876329,-0.015912885,-0.09557457,0.06732753,0.22703007,0.034287523,-0.0670139,-0.05064364,0.34309512,-0.074151404,570.47253,431.51947
6_5_4_2_tr_reg_009_0_0_0_0.obj,-0.14594626,-0.16645937,-0.029676396,0.03381206,-0.09573469,0.23563339,0.35422912,0.05368616,0.065629356,0.07278952,0.012010332,-0.23242581,0.005714148,-0.22212343,-0.14336456,-0.16220671,0.14644825,0.17440191,-0.10477957,0.121849805,-0.33413252,0.15598094,0.050172746,0.20627822,-0.20195998,0.221327,0.35815763,0.19244106,0.19379641,-0.16679779,0.1045404,0.07607815,739.1821,316.77695
7_5_4_2_tr_reg_006_0_0_0_0.obj,-0.2719345,-0.06257524,0.0048883352,-0.14691499,0.3273264,0.018377753,-0.16691199,-0.21755338,-0.06668982,-0.01706538,0.18289307,0.35891733,-0.02952805,-0.27896732,0.020379072,-0.044994812,0.28808844,-0.16341725,0.21134819,0.22358769,-0.077277556,0.19228613,-0.04082041,-0.10030249,-0.10468494,-0.21395919,0.15896422,0.042317834,-0.09087128,0.018001206,0.3100381,-0.14892383,537.5178,479.81793
7_5_4_2_tr_reg_009_0_0_0_0.obj,-0.06489172,-0.17424616,-0.16114852,-0.07142536,-0.06367843,0.16973932,0.3838901,0.030009665,0.17046595,0.13680309,0.055746425,-0.29541197,0.08494819,-0.19028936,-0.07744142,-0.1764254,0.097825736,0.1228652,-0.054060057,0.2035187,-0.37678385,0.058159515,0.099188864,0.23888741,-0.2250421,0.15973341,0.36128944,0.13799341,0.099690236,-0.12504284,0.022266602,0.038163465,302.1062,632.11786
7_6_5_4_1_0_tr_reg_008_0_0_0_0_0_0.obj,-0.003771103,-0.2024089,-0.19467293,0.23583573,-0.14219868,-0.25162792,0.06428188,-0.31775194,0.00582941,-0.23360969,0.024597337,0.02840922,0.2749628,-0.165715,-0.037214797,-0.029413134,-0.21160911,-0.21857667,0.022832468,0.096547805,-0.1096932,0.29512566,0.20215397,-0.019505547,0.06573223,-0.30632114,0.03535522,-0.003201476,0.12507708,0.11029645,0.05942219,0.37682837,368.4356,147.70226
6_5_tr_reg_007_0_0.obj,0.1903215,0.022366641,0.024401803,0.33562744,0.1825873,0.011619795,-0.003726033,-0.17093505,-0.1877378,-0.13659997,0.12959479,-0.10130911,-0.1848638,0.45756912,-0.12906,-0.3699776,0.16742614,-0.10382815,0.08019275,0.11897825,0.16591413,-0.083749525,0.13223255,-0.005237284,-0.11007646,-0.14332902,0.011625089,-0.16912824,0.1429266,-0.168398,-0.28642547,-0.0748684,84.864716,393.8539
7_tr_reg_001_0.obj,0.25074705,0.3516982,-0.124167,-0.07128329,-0.3025765,0.12790279,0.049122583,0.28227237,-0.0069538113,0.06735669,-0.2527094,-0.3323528,-0.005458253,-0.13363178,0.03617939,0.022242459,0.3767037,0.16185588,0.01106542,-0.2078841,0.032881018,0.1025424,0.091231845,-0.12973136,-0.18126494,0.13463823,-0.15222028,-0.08827106,-0.2303837,-0.01509565,0.09168815,-0.11174598,339.15295,51.609222
6_5_3_1_0_tr_reg_003_0_0_0_0_0.obj,-0.28630668,-0.28420419,0.059485964,0.07195074,0.10376942,0.19925298,-0.21044968,-0.12396318,0.2723714,0.033105586,-0.2656305,-0.17083474,0.043365702,-0.08605695,-0.18361582,-0.09032006,0.044484265,0.24315232,-0.16645196,0.25576398,-0.08127697,0.25233087,0.18502825,-0.17060797,-0.020586474,0.39526612,-0.080773875,-0.10910899,0.1212953,0.010305499,0.118560664,0.02058448,209.05789,318.27332
6_4_3_1_0_tr_reg_001_0_0_0_0_0.obj,-0.0625851,0.115512304,0.0037008543,-0.17854889,-0.0602024,-0.14675368,-0.02498175,-0.09700408,-0.004890555,-0.08355543,-0.21470322,0.15909094,0.066920884,-0.14039467,-0.10791109,-0.21346001,0.060238954,0.083316244,0.21313228,-0.1470755,0.24345057,0.047580343,0.26663285,-0.047099818,0.21436226,-0.29649052,-0.26281542,-0.4582464,-0.2149912,0.24111313,-0.161381,-0.007020507,583.71027,552.8622
7_6_1_0_tr_reg_004_0_0_0_0.obj,0.18170798,0.22075729,0.25467554,0.39944425,-0.13347287,-0.10983197,0.115895085,-0.36605406,-0.09929904,0.06496084,0.13108891,-0.217324,0.22425653,0.008557709,0.312938,0.22033702,0.120216824,0.033364195,-0.104420625,0.039615285,0.14613147,0.08693746,0.053561483,-0.114252865,-0.044375505,-0.12884046,-0.04224955,0.2150042,-0.19795196,-0.12273905,0.20043436,-0.085514076,250.03365,472.6331
7_6_5_4_3_2_1_tr_reg_003_0_0_0_0_0_0_0.obj,-0.2515543,-0.36347705,0.2153683,0.13159604,-0.06202021,0.19805992,-0.12568714,-0.06833576,0.11936052,0.03504317,-0.04647594,-0.12937221,-0.15016575,0.08794673,-0.23829852,-0.08489666,0.23632003,0.28313646,-0.15257005,0.1049363,0.055587616,0.20221052,0.1287383,-0.34359637,0.18463056,0.2653495,-0.0011438598,0.19806506,0.1601513,-0.13538522,0.082878016,-0.07226686,49.63965,566.7761
5_3_2_0_tr_reg_009_0_0_0_0.obj,0.08732165,-0.14834791,-0.2017063,-0.21538392,-0.031844944,-0.10520731,0.52142054,-0.07975786,0.25682583,0.19501132,0.039117865,-0.08198004,0.12486057,-0.13356347,0.17853507,-0.020616446,-0.19605796,0.043417443,-0.029681887,0.16189592,-0.015694866,-0.22256896,-0.023180978,0.3665812,-0.19429436,-0.13083634,0.17811525,-0.011096055,-0.10753359,-0.027184159,-0.20369293,-0.14957368,422.87015,248.69353
5_4_2_tr_reg_006_0_0_0.obj,-0.23479396,-0.052920908,-0.012005381,-0.19181693,0.26450533,0.05641397,-0.17006971,-0.13731198,-0.061748274,-0.016847786,0.21687903,0.3687306,-0.07834102,-0.2791248,0.025585996,-0.04675552,0.33983138,-0.12094302,0.21433823,0.1465404,-0.055115893,0.15033804,-0.08377297,-0.1501541,-0.1418593,-0.21340078,0.17434902,0.104243375,-0.08956426,0.026907362,0.32421905,-0.19157852,368.07895,618.5436
7_6_3_0_tr_reg_005_0_0_0_0.obj,-0.2779684,-0.08083454,0.086422525,-0.20924535,-0.015838705,-0.072660886,-0.16976249,0.24776854,0.013462478,-0.057358526,0.21803552,0.18037617,-0.18768747,0.295488,0.02472896,0.17419271,-0.20907891,-0.14043058,-0.073687725,-0.19057946,0.06573274,-0.10350106,-0.17226471,-0.24369101,0.37285128,-0.15101326,-0.11778759,0.28240168,0.11100491,7.5479606e-05,-0.23180865,0.03719341,108.70676,566.1327
4_1_tr_reg_008_0_0.obj,0.05584785,-0.19746633,-0.1414397,0.28007022,-0.13914278,-0.214617,0.06419443,-0.27143756,-0.11079903,-0.20057823,-0.020784676,0.06412941,0.28286165,-0.17790593,-0.10383607,-0.06907771,-0.17585889,-0.21899527,0.05009821,0.01892271,-0.1023196,0.29148686,0.11733066,0.0019734986,0.00851066,-0.2974976,-0.013296364,0.09642509,0.19768417,0.17452456,0.15047453,0.38828576,192.79181,177.00304
6_5_3_2_0_tr_reg_008_0_0_0_0_0.obj,0.22435574,-0.14572725,-0.096615344,0.2017591,-0.1334009,0.0025473821,0.10004443,0.086984105,-0.23428087,0.0011096043,-0.09565963,0.02840905,0.1751133,-0.12794608,-0.21848343,-0.12596893,-0.08559226,-0.15010595,0.038312033,-0.16795558,-0.14145637,0.13005069,-0.1836825,0.086027734,-0.19837609,-0.08155511,-0.05509533,0.3945971,0.31929973,0.23017438,0.28060386,0.302505,556.05786,262.12872
1_0_tr_reg_008_0_0.obj,-0.034824815,-0.23538412,-0.18454932,0.13262045,-0.18092543,-0.26742724,0.0655498,-0.32021844,0.08893046,-0.266138,0.12114712,0.032544535,0.20277803,-0.103518136,-0.042871922,-0.040310703,-0.22013725,-0.16190597,0.030907622,0.09946792,-0.09413751,0.22996417,0.263059,-0.08129227,0.24056055,-0.30036584,0.10299292,-0.038621403,0.064102,0.07211776,-0.04098135,0.36962235,530.8098,454.7193
6_5_3_tr_reg_006_0_0_0.obj,-0.023828268,0.25996113,-0.104235195,-0.14500773,-0.04007897,0.067129925,0.13597879,0.1874641,-0.062166676,-0.19785634,0.13715546,0.25045544,-0.07117966,-0.21917567,0.045036558,-0.2995389,0.08880243,-0.024623299,0.12255891,-0.32536775,0.007464564,-0.1559026,-0.036897372,0.27875867,-0.40278283,-0.27666548,0.11163652,-0.15831843,0.0020245707,0.23718564,-0.05758761,-0.046018515,700.818,283.31775
7_4_2_1_0_tr_reg_008_0_0_0_0_0.obj,0.11961153,-0.1517162,-0.19743833,0.31170812,-0.13654466,-0.21629083,0.11193616,-0.15976259,-0.11966778,-0.15735339,-0.104955144,0.020299377,0.25073087,-0.12658393,-0.14135419,-0.123880245,-0.17529215,-0.26771596,0.0013413405,-0.014541757,-0.080590285,0.24427201,0.09108319,0.08213423,-0.16538697,-0.27800944,-0.10707571,0.07729724,0.26024425,0.1865724,0.09228716,0.37599587,382.37946,10.0
0_tr_reg_002_0.obj,-0.077404864,0.11506231,-0.19448988,-0.026821325,0.14355125,0.07949267,-0.023820141,0.29243895,0.07668956,0.067195214,0.30880603,-0.3136439,-0.047561552,0.17252903,0.15169434,0.21508478,0.06982757,-0.29332346,-0.09100793,0.17448889,-0.3766776,0.06660343,-0.12918957,-0.042550936,-0.08780107,0.082430996,0.13839173,0.36347988,0.034296006,-0.22238488,0.041300196,0.105837904,560.12976,319.9278
7_6_5_4_3_1_tr_reg_007_0_0_0_0_0_0.obj,0.1639929,-0.006482529,0.07428257,0.3129152,0.2988569,-0.0026342864,-0.1958843,-0.221525,-0.14439094,-0.053908437,0.114713915,-0.05546079,-0.16121534,0.49683204,-0.12794876,-0.29148784,0.16084462,-0.14184931,0.094992034,0.20984694,0.1616382,-0.1074587,0.10720543,-0.11777586,-0.029032836,-0.07092036,-0.057724528,-0.1406276,0.08018666,-0.14075418,-0.21328244,-0.12611057,212.8736,340.16586
4_1_0_tr_reg_000_0_0_0.obj,-0.039999787,0.05971377,-0.18876722,-0.15949091,0.23804188,-0.14784813,-0.3708993,0.21505785,0.09101441,0.27672586,-0.11666855,-0.019870622,0.16410719,0.18384703,0.034233958,0.236718,-0.2574263,-0.3095583,-0.036052674,0.1104162,-0.3150385,-0.17652102,0.033982515,-0.090758644,0.040641867,0.16637127,-0.24671297,0.07470447,-0.04129489,0.20311944,0.007508218,-0.020829335,422.5321,656.1569
7_4_3_tr_reg_006_0_0_0.obj,-0.006105916,0.2619669,-0.03364605,-0.17416541,-0.0623458,0.13028583,0.05918113,0.1859618,-0.07736971,-0.14351696,0.2493654,0.25459647,-0.12415016,-0.19642809,0.08709671,-0.2492613,0.2743692,0.049919486,0.15739039,-0.3457424,0.04673887,-0.16886228,-0.058734328,0.08432202,-0.33709222,-0.28908423,0.14200865,0.0045793573,-0.07781644,0.19350918,0.05051541,-0.19194965,59.26593,521.46204
7_5_3_0_tr_reg_006_0_0_0_0.obj,-0.12046915,0.15266725,-0.05524162,-0.24045451,0.123829186,0.03350733,-0.04455082,0.042671673,-0.063536495,-0.05326392,0.23071532,0.40366292,-0.060120605,-0.26976112,0.09358737,-0.15001959,0.24626952,-0.09037537,0.22187838,-0.16615164,0.020264603,-0.09507765,-0.0898033,0.022686314,-0.2764549,-0.37388232,0.094443224,0.04118489,-0.13556574,0.22472857,0.16885531,-0.24988791,205.46106,141.89717
6_2_1_tr_reg_007_0_0_0.obj,0.10071276,-0.060107898,0.1743802,0.26858014,0.38913628,0.016928095,-0.32625785,-0.26301962,-0.07995454,0.072059825,0.07267474,0.007183825,-0.13286667,0.46875456,-0.051218987,-0.11691152,0.10842815,-0.10151863,0.052535255,0.27950373,0.18244968,-0.14366105,0.0016164669,-0.18223988,0.04000276,0.050351884,-0.10614154,-0.043380205,0.0056201494,-0.13120349,-0.08606554,-0.23183304,274.81122,129.52023
7_6_5_4_3_2_1_0_tr_reg_006_0_0_0_0_0_0_0_0.obj,-0.10249995,0.13457994,-0.009864247,-0.22114016,0.116205744,0.14254163,-0.08491967,0.06282255,-0.053149242,-0.05176264,0.2732209,0.34933788,-0.13022347,-0.2434053,0.0682053,-0.16407143,0.36536592,-0.0022377446,0.20324634,-0.1422655,0.021020053,-0.07261664,-0.11476864,-0.063114226,-0.292059,-0.261346,0.14772817,0.09874471,-0.11519096,0.15217748,0.22659387,-0.27671883,651.19836,583.58044
5_4_2_0_tr_reg_007_0_0_0_0.obj,0.19210106,0.060607117,-0.029945018,0.32264772,0.14967497,-0.01610781,0.16343692,-0.19219053,-0.2089785,-0.18428762,0.10832295,-0.09489991,-0.1337957,0.33023635,-0.07120422,-0.3496877,0.0682151,-0.097017154,0.072746895,0.11442119,0.11373731,-0.062879466,0.13877575,0.19406763,-0.18702278,-0.16363257,0.11808122,-0.28057933,0.15600872,-0.18906169,-0.30767846,-0.0010631804,330.14175,588.17267
