filename,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,embed_x,embed_y
1_0_tr_reg_000_0_0.obj,0.0063376273,0.13603644,0.36015815,0.1296475,0.027080053,0.0069211195,-0.047120243,-0.009823235,-0.46866456,-0.092186846,0.14182566,0.10190039,-0.02017227,0.01685188,-0.048908096,0.1297797,0.11803397,-0.21824329,-0.0207814,-0.32555395,-0.19419254,0.031112837,-0.1794288,-0.03241081,-0.020706225,-0.104469106,-0.0035504154,0.38830975,0.1428016,0.010740595,0.3336727,-0.13920029,751.504327374649,436.60088830318927
1_0_tr_reg_001_0_0.obj,-0.0022727097,-0.05898846,0.104177795,0.1907364,-0.18632022,-0.23997183,-0.04069151,-0.3678806,-0.0879393,0.010518463,-0.18727879,-0.04722619,0.22553426,-0.25229388,0.06279154,0.15734015,0.14089885,-0.17703035,-0.13284989,0.20992756,0.04422352,0.42209256,0.18792197,-0.26706895,0.12255172,-0.1687459,-0.1382521,-0.08449681,-0.12705114,0.021710413,0.16344967,0.1373979,1330.4857554959638,412.31523008148565
1_0_tr_reg_002_0_0.obj,-0.06558104,0.09454447,0.077997334,-0.1098846,-0.14607742,-0.14120574,0.22577664,0.10691255,0.1134656,-0.042341534,-0.03394414,0.34377187,-0.16405185,-0.17240968,0.031676553,0.20500112,-0.3451696,0.16916318,-0.11488936,-0.055757076,0.22765075,-0.04253857,0.033249624,0.23631886,0.14496303,-0.006207201,0.08830457,-0.42824608,0.08053263,-0.062247276,-0.27990654,0.23589705,935.2425003139259,1193.3947673043067
1_0_tr_reg_003_0_0.obj,-0.33184606,0.11219485,-0.043819807,-0.10289651,0.12386595,-0.07692426,-0.022850264,-0.06476412,0.33662483,0.082702175,-0.06118824,-0.1480783,0.2317735,0.022606483,0.08651513,-0.21871197,-0.19955127,0.1362614,-0.120839976,-0.070420615,-0.265116,-0.1944627,0.1799433,-0.16979635,-0.33833396,0.05990006,-0.25359043,0.21909393,0.027999377,0.26674607,0.07019759,-0.17009988,361.12031434289344,848.2601861006194
1_0_tr_reg_004_0_0.obj,0.32129672,-0.23573472,-0.009419812,0.10774116,0.07217796,0.09544596,-0.29497918,-0.087637946,-0.06671275,0.14242691,0.06775522,0.008300475,0.21546721,0.19448882,0.1614364,0.27181542,-0.44964287,-0.25811824,-0.10818607,0.09568395,-0.09870315,-0.15358643,-0.119591884,0.23642486,0.13496713,0.12971261,0.12190912,-0.019967197,0.08031522,0.08015463,-0.04452847,0.22032098,717.0340709592912,1166.6428525951876
1_0_tr_reg_005_0_0.obj,-0.015701206,0.15889962,-0.15245087,-0.33287203,0.33963767,-0.15270777,-0.15604778,0.042685002,-0.23460604,-0.07617781,0.11881836,0.07489657,-0.06569925,0.22689195,-0.08103791,-0.049530745,0.17716798,-0.1927777,0.059623692,0.07244646,-0.24450336,-0.15480915,0.29250103,-0.11397226,0.2576322,0.023569917,0.012214561,-0.37216154,-0.025037905,0.0721654,-0.17466383,-0.16926587,502.88210606348946,777.2916457293493
1_0_tr_reg_006_0_0.obj,-0.20791367,0.38291296,-0.06407977,0.05440882,0.33460605,0.31574327,0.07276007,0.15517308,0.1760011,0.0010766033,-0.08345061,-0.25197834,0.06379451,-0.10368285,0.18142602,-0.0713117,0.07884009,0.043478932,-0.017787231,0.27583936,-0.2804108,0.115460895,-0.13893247,-0.041325048,-0.16107208,0.28225026,0.06341858,0.07904216,-0.23673904,-0.13180296,0.014651688,0.14424863,626.6926270859749,351.4941570907035
1_0_tr_reg_007_0_0.obj,0.008634859,-0.22162782,0.23702738,0.40194583,0.04051892,0.2563116,-0.20266151,0.16478392,-0.06326548,0.041289125,-0.111981764,-0.09054292,-0.13859677,0.13165116,-0.23612599,-0.2090684,0.1457011,0.04277975,0.19605248,-0.00027547035,0.25054845,-0.01292765,-0.13152006,-0.019207826,0.3826144,-0.1292869,-0.10116963,0.17362384,-0.2524526,0.10017521,-0.057111558,-0.11147902,525.0561796578534,972.9886766409617
1_0_tr_reg_008_0_0.obj,-0.07868526,-0.24073082,-0.21804067,0.0719214,-0.0925147,-0.18129344,0.29092002,-0.053443104,0.30085418,-0.10928503,0.23665217,-0.11849795,-0.056131627,-0.19359727,-0.0540402,-0.1129285,-0.028644612,-0.22024904,-0.119610086,0.21751438,-0.1794817,-0.002063599,0.0551879,0.022414504,0.07055961,-0.11704597,0.29296815,0.28102776,-0.39198172,-0.02560741,0.06985499,0.18982625,1284.230634123903,1393.7826154782283
1_0_tr_reg_009_0_0.obj,0.117725596,-0.1622998,0.16105801,0.17218061,-0.20265692,0.06114834,-0.16836065,0.0662893,0.19013697,0.15874508,-0.01848812,0.12756464,-0.23810728,-0.17569025,-0.03505177,0.17748943,0.21386442,0.027704993,-0.12323819,0.28556985,0.21462919,-0.014354522,-0.21574505,-0.15469758,-0.017399412,0.3749305,0.14867921,0.2736599,-0.26881856,-0.0041030035,0.21482587,-0.11005281,1041.4350183121182,336.1938121283674
1_tr_reg_000_0.obj,-0.09402525,0.21177967,0.045076333,-0.33325472,0.1837754,0.04144963,-0.10951258,0.26283184,-0.07783345,-0.15152012,0.31685227,0.34711426,-0.15572411,-0.118703976,0.062346786,0.1651755,-0.0881097,-0.1100061,0.20474185,-0.19239452,-0.16818528,-0.20113805,-0.3550178,0.10419554,-0.026198536,-0.044375442,0.18191141,0.096581556,-0.029302953,0.1591716,0.14028914,-0.043068875,695.7783281480423,16.90787401337343
1_tr_reg_001_0.obj,0.22130552,-0.011706508,0.04810755,0.19778875,-0.020234179,-0.038286522,-0.12410375,-0.26355293,-0.32942975,0.078192666,-0.30255154,-0.11412459,0.11219956,0.0003103993,-0.12274438,-0.03849026,0.37867796,-0.12877357,-0.039374545,0.19866571,-0.087954424,0.26267323,0.34875116,-0.24769346,0.110895336,0.15384172,-0.11515475,-0.15381365,-0.08958297,0.019055255,0.17987363,-0.006376942,1261.9060855096545,677.021912285208
1_tr_reg_002_0.obj,-0.3501292,0.12303536,0.1436271,0.029470805,-0.10759066,-0.013081143,0.06219494,0.0035279694,-0.02810389,-0.27129683,0.010854535,0.015126171,-0.13385,-0.116849765,0.14513403,0.08961065,0.09455986,-0.12091796,-0.12824443,0.08234936,0.18095715,0.44447175,-0.36412454,-0.20356528,-0.13935894,-0.16264342,-0.004479631,0.18666202,0.20999002,-0.3067825,-0.11280727,0.083394945,859.4315154687633,1108.234020532389
1_tr_reg_003_0.obj,-0.22344972,0.12398288,0.13791962,0.14453484,0.033304416,0.060578212,0.09221635,0.03217754,0.1931,0.13273962,-0.19953239,-0.17856663,0.16630703,0.05112176,-0.07364266,-0.356701,-0.19654225,0.2741245,-0.14082511,-0.22257042,-0.17589772,-0.24258502,0.2557892,-0.04931169,-0.2366505,0.07422861,-0.25383753,0.21397556,0.046915904,0.24066125,0.0007265169,-0.13523936,751.7247899751275,1396.3027676716217
1_tr_reg_004_0.obj,0.20319903,-0.110560514,-0.20883496,-0.12886868,-0.03077392,0.07744539,-0.20641536,0.175178,-0.01038095,0.09889136,0.11418674,0.14373454,0.1987754,-0.18988161,0.12841588,0.25897297,-0.26377127,-0.3399209,0.15731095,-0.09670116,-0.12226972,0.06121018,-0.31366837,0.15901233,-0.16237018,-0.18099986,-2.0626614e-05,0.1989268,-0.024637295,0.19837573,0.22773282,0.22629674,1568.4738990443816,588.2992696620344
1_tr_reg_005_0.obj,-0.2913694,-0.032007925,-0.20189089,-0.35307124,0.20389101,-0.1335801,-0.23762847,0.004842699,-0.036740456,-0.14093623,0.23224312,0.20784226,-0.037140712,-0.10580145,0.057522465,0.19264904,0.21277002,-0.39863625,-0.0025791384,0.17707847,-0.18438798,0.16048782,-0.10122546,-0.24529713,-0.016856113,-0.19861728,0.005990697,0.07204449,0.04584966,0.09717369,0.106712244,-0.1667352,1258.428749342274,192.48564631340184
1_tr_reg_006_0.obj,-0.035687827,0.24180569,-0.3391774,-0.188115,0.19510572,0.35649186,0.0248304,0.11407626,0.046440918,0.18754421,-0.2702998,-0.18258455,0.11242233,-0.07157173,0.141024,-0.00929073,0.27769023,0.20421466,0.15373246,0.29959112,-0.1031356,0.18944794,0.10392436,-0.096807055,-0.012514121,0.30026367,0.027027428,-0.083547704,-0.106742285,-0.14344876,0.025441272,0.0057881796,484.1314865097365,212.37489902282027
1_tr_reg_007_0.obj,-0.1537102,-0.5010233,-0.18852764,-0.009220542,0.02765983,0.03410093,-0.30159742,0.029959448,0.1367793,-0.28489488,0.07496481,-0.030126141,-0.2749852,0.2892824,-0.29190964,-0.19597836,0.07056914,-0.060314517,-0.010590383,0.1134988,-0.013577883,0.049636707,-0.05017917,-0.21660548,0.022655921,0.1331958,0.07264489,0.002913128,0.26441076,0.043086775,-0.15361434,-0.11836646,926.8527266785331,811.0775170433479
1_tr_reg_008_0.obj,0.052844603,-0.14482911,-0.3077707,0.05244592,-0.056630507,-0.20683542,0.34589538,-0.024305865,0.16031548,-0.055273406,0.2800652,-0.34339452,-0.12878022,0.30753627,0.029768014,-0.16040708,0.13377352,-0.121570624,0.03683855,-0.010618855,0.06596558,-0.10619365,0.070133515,0.028584676,-0.15115502,-0.23474823,0.074010074,0.282294,-0.17409395,-0.20943196,-0.104538865,-0.21427703,267.8148508991703,577.3799006229898
1_tr_reg_009_0.obj,0.03033588,-0.1264883,0.03904291,-0.34032768,-0.08972233,-0.18068498,-0.15221964,-0.13431653,0.36143017,0.04539003,0.1617318,0.18134093,-0.14784874,-0.09324126,0.12724969,0.21457845,0.1236009,0.22516969,-0.07287773,0.25080228,0.19430697,-0.18260787,-0.14442636,-0.22278947,-0.10880156,0.37881196,0.050200105,0.010888599,-0.027137393,0.024299072,0.15021531,-0.20407863,1056.6219416936744,959.0835671337982
2_0_tr_reg_000_0_0.obj,0.012483347,0.24103563,0.23157424,-0.091875166,0.027243908,0.09681506,0.076676786,0.23502208,-0.2050373,-0.14482476,0.22926727,0.26327664,-0.15634185,-0.15026781,0.06947243,0.26011708,-0.09811546,-0.041659866,0.12921576,-0.29703975,-0.07712958,-0.09509008,-0.42934725,0.19735008,-0.004484822,0.028728727,0.18878104,0.2349615,-0.020406643,-0.017481046,0.23646076,0.033914186,850.9353400881979,259.95408575135195
2_0_tr_reg_001_0_0.obj,0.12964897,-0.041581225,-0.06409495,0.14892873,-0.15977535,-0.17773575,-0.074002914,-0.30482358,-0.16287294,-0.0034939575,-0.21737468,-0.109385855,0.17248528,-0.17788541,0.0388512,0.088556044,0.29669052,-0.22787313,-0.069772616,0.23542091,-0.006957426,0.47206664,0.20774579,-0.27927876,-0.09800728,-0.07491174,-0.11863977,-0.13981849,-0.036407623,-0.050763123,0.17125832,0.12958732,1267.858302725463,500.66640347018557
2_0_tr_reg_002_0_0.obj,-0.17116062,0.27790266,0.13415939,-0.004218699,-0.0376981,-0.010354831,0.2175097,0.27891886,-0.06060935,-0.13477851,-0.0970312,0.26213774,-0.31456438,-0.0048647164,0.0054367087,0.054171745,-0.15877335,0.09046766,-0.09928033,-0.0557771,0.2544287,0.086457886,-0.06598912,0.13196975,0.039269358,-0.063352495,-0.004224684,-0.32422844,0.22307919,-0.19639197,-0.42485988,0.16442746,1545.7493055326613,920.2762796414706
2_0_tr_reg_003_0_0.obj,-0.1060812,0.12933773,0.05507868,-0.124609396,0.014467448,0.06400448,0.027641555,-0.0045355344,0.11924732,0.25357938,-0.21394375,-0.0019170871,0.2148003,-0.11250566,-0.10324473,-0.2481177,-0.081566624,0.38878435,0.017496765,-0.20383388,-0.16906404,-0.30821946,0.39106378,-0.0052503743,-0.013612776,0.08190905,-0.18845263,0.013006374,-0.028472226,0.3493215,0.13124765,-0.1849571,879.1816977354696,1374.7787626414056
2_0_tr_reg_004_0_0.obj,0.32201582,-0.24131586,-0.15979432,-0.008377184,0.001482743,0.042292222,-0.26357862,0.011291915,0.0690516,0.10525657,0.09966827,0.035174266,0.19799589,0.07985579,0.13335377,0.24669859,-0.49384484,-0.25075915,-0.043723166,0.04132258,-0.08038319,-0.11623026,-0.16791067,0.2834759,-0.07783696,0.071350224,0.090589516,-0.101037666,0.109459,0.09450606,-0.035447925,0.31495366,727.093411516486,1056.9208267653385
2_0_tr_reg_005_0_0.obj,-0.06953465,0.11906038,-0.20213991,-0.43065134,0.32149127,-0.15689406,-0.13219264,0.080723904,-0.10318431,-0.1079751,0.1803022,0.13014418,-0.107922114,0.13598965,-0.075635485,-0.009589883,0.14743334,-0.13981706,0.08951548,0.106921665,-0.2190204,-0.17525311,0.23038718,-0.08534843,0.26960742,0.04863916,0.06312968,-0.3966005,-0.09155579,0.08325952,-0.16057241,-0.1333921,487.5244005199348,853.377530317155
2_0_tr_reg_006_0_0.obj,-0.17068109,0.29989588,-0.14317779,-0.005226099,0.25705734,0.4057891,0.035851505,0.17517915,0.075315595,0.026417669,-0.15727103,-0.20385656,0.035473187,-0.12523991,0.11333961,-0.038455885,0.17195757,0.12477125,0.039461363,0.2947813,-0.25973824,0.21225111,-0.050292265,-0.048404083,-0.041463956,0.36657184,0.15474519,-0.00982592,-0.16112974,-0.1756335,0.02047161,0.15941705,608.6828349436462,278.6238139408864
2_0_tr_reg_007_0_0.obj,0.032043636,-0.33871916,0.079278946,0.21223813,0.027186105,0.2845958,-0.24108592,0.14589949,0.041636232,0.0030673218,-0.093932986,-0.03966851,-0.087310605,0.051209733,-0.26745105,-0.22996338,0.102867045,0.14330825,0.35527524,-0.015820922,0.30197993,0.00784506,-0.16816658,0.055981543,0.37491918,-0.17546469,-0.08968808,0.013480509,-0.16965483,0.17205068,-0.057075977,-0.05910873,513.380962996109,992.0501188952369
2_0_tr_reg_008_0_0.obj,0.28377897,0.061292183,-0.3360139,-0.1916974,0.038445584,0.06039995,0.27343622,0.0018955721,0.10232584,0.122566305,0.1724272,-0.21550086,0.07039148,0.14262933,0.09409635,-0.20912883,0.18905042,0.160954,0.26790535,-0.14747404,0.05653245,-0.27778965,0.0854951,0.25224403,-0.34476155,-0.12809718,0.015071661,0.008287413,-0.050909445,-0.09385835,-0.0018953405,-0.23059213,213.82966251969617,401.3989467072881
2_0_tr_reg_009_0_0.obj,-0.11977695,0.02216555,0.050248276,0.06515855,-0.08926027,0.08622147,-0.16675971,0.29938814,0.30888566,0.0902451,-0.06309674,0.17838147,-0.3456697,-0.18948753,-0.006582007,0.0691024,0.22763707,0.03829294,-0.02208632,0.32122535,0.3481791,0.06314287,-0.22486684,-0.19951418,0.0040048454,0.17074937,0.020594453,0.099482864,-0.3335186,0.036068983,-0.047074396,-0.138534,1163.2105959135151,343.8851251452914
2_1_0_tr_reg_000_0_0_0.obj,-0.093113564,0.12186906,0.29989472,0.03242842,0.07689886,-0.00612188,-0.05600257,0.014631778,-0.4074366,-0.12287718,0.19417347,0.16822317,-0.034265507,-0.06272711,-0.059711747,0.14211836,0.11336538,-0.25073108,-0.024670837,-0.2861036,-0.2856095,0.029731477,-0.16947936,-0.033000987,-0.03279336,-0.10275464,0.03942714,0.37835488,0.12797885,0.062398843,0.3680967,-0.13285819,762.7598830316732,380.84329727512403
2_1_0_tr_reg_001_0_0_0.obj,0.22637014,-0.107811496,-0.04870846,0.14724258,-0.10562792,-0.10128601,-0.11109979,-0.25236446,-0.29594815,-0.033959404,-0.23170595,-0.039522458,0.054953683,-0.0849004,-0.1700253,0.007708952,0.35929686,-0.19700257,-0.059560847,0.1776295,-0.12163834,0.3644274,0.32034382,-0.21986075,-0.03048437,0.1521363,-0.044302955,-0.21560487,0.03177109,0.007367136,0.21849316,0.09775965,1190.9444057476499,624.9523145758974
2_1_0_tr_reg_002_0_0_0.obj,-0.1367541,-0.014971781,0.012664256,-0.1525131,-0.21954915,-0.1272561,0.15632702,0.038110644,0.17038314,-0.06524876,-0.06343495,0.37400678,-0.05832032,-0.31886145,0.00028798802,0.21016558,-0.34788755,0.1724892,-0.06992756,-0.0773656,0.20852594,0.107011996,-0.015312563,0.19313942,0.056300826,-0.043891467,0.05300071,-0.38477066,0.14810315,0.008008736,-0.13947213,0.29899865,213.92092399816386,1302.542764622772
2_1_0_tr_reg_003_0_0_0.obj,-0.24502271,0.0029860258,-0.06379427,-0.21454047,-0.0017557411,-0.049414925,-0.029238325,-0.08933359,0.24829544,0.11847362,-0.11004323,0.020593496,0.2409921,-0.16675484,-0.06362426,-0.16671602,-0.19313319,0.2581801,-0.07810001,-0.11962952,-0.33431304,-0.20659412,0.37392274,-0.07256669,-0.12431812,0.11289671,-0.11400332,0.04027179,0.06896878,0.3959728,0.18816535,-0.09463199,887.0510175178275,1340.6327396907816
2_1_0_tr_reg_004_0_0_0.obj,0.31511414,-0.20544101,0.14295088,0.20590942,0.09399134,0.101821214,-0.2906248,-0.20042793,-0.14719212,0.17605574,0.0041690944,-0.051261898,0.2012175,0.3187323,0.14822714,0.19305071,-0.34825802,-0.10905572,-0.10088234,0.08957577,-0.022349203,-0.22815886,-0.028731493,0.17228557,0.3048809,0.17568845,0.1250658,-0.048274424,0.03818384,0.019202583,-0.10330997,0.08043921,575.8362213288542,1237.4723524535261
2_1_0_tr_reg_005_0_0_0.obj,-0.10841959,0.08992248,-0.21685797,-0.432766,0.32651317,-0.12325511,-0.18764722,0.13014631,-0.064644635,-0.10897317,0.20474946,0.16432995,-0.12447707,0.09873821,-0.081147686,0.005448123,0.14953998,-0.17562692,0.10058323,0.11574035,-0.232337,-0.17494929,0.17255965,-0.091463394,0.25011617,0.02266905,0.0722721,-0.34411594,-0.10810909,0.12739672,-0.13743326,-0.14861865,472.5595591389558,850.646626756405
2_1_0_tr_reg_006_0_0_0.obj,-0.13987678,0.29592946,-0.27073506,-0.14289482,0.2715769,0.37055755,0.012451823,0.11339344,0.05732847,0.092230305,-0.20752618,-0.18669799,0.108099736,-0.079378515,0.17017555,0.006075304,0.19665778,0.13621089,0.07576858,0.315867,-0.23811965,0.21199414,0.01572719,-0.09415783,-0.051534694,0.34210786,0.082648255,-0.037962437,-0.07095165,-0.16063713,0.027256621,0.072949395,548.5735087000124,248.49765310209955
2_1_0_tr_reg_007_0_0_0.obj,-0.033355124,-0.39630592,0.17298217,0.3663658,0.07090989,0.20873386,-0.20373178,0.08072618,-0.05927098,-0.06199548,-0.020644724,-0.104796745,-0.14877836,0.24533902,-0.31125766,-0.23873001,0.097643256,0.011905217,0.13442688,-0.0343399,0.13653836,-0.055644605,-0.057554573,-0.02483404,0.39847988,-0.08943542,-0.048331134,0.19655506,-0.10174305,0.14162779,-0.05793571,-0.17315008,413.7594561141566,1000.4880348271836
2_1_0_tr_reg_008_0_0_0.obj,0.036766548,-0.23256963,-0.13091284,0.11440515,0.0944141,-0.02905985,0.15218762,0.068557054,0.276675,-0.07069276,0.21834536,0.04127802,-0.11946578,-0.21163945,-0.12448099,-0.14097735,-0.014324836,-0.28451705,0.010740912,0.2824033,-0.050522465,-0.0917581,0.0133539755,0.14868635,0.14971673,-0.14487562,0.21096738,0.05683227,-0.50677705,0.18884751,-0.011592292,0.27076298,1004.543907500278,510.9882939483279
2_1_0_tr_reg_009_0_0_0.obj,0.19907054,-0.18587391,0.2703273,0.16705978,-0.15747501,0.012748439,-0.17788538,-0.1726808,0.0001703837,0.16804354,0.0071348464,0.071892306,-0.049459197,-0.09300508,-0.025064403,0.22192386,0.15675811,0.016049363,-0.19041121,0.18624546,0.015807098,-0.07562918,-0.10315719,-0.15193853,0.026770568,0.46105796,0.13894664,0.30217537,-0.1694083,0.024880676,0.38032785,-0.10312608,940.7110547946002,309.94358233834123
2_1_tr_reg_000_0_0.obj,0.025079988,0.12419734,0.17593202,-0.17892054,0.098247446,0.030413399,-0.17086807,0.09672217,-0.29739484,-0.04951635,0.24601464,0.3166293,-0.023526497,-0.14313348,-0.010308575,0.21483116,-5.022715e-05,-0.20004678,0.11476673,-0.25690275,-0.302371,-0.13697553,-0.21149556,0.06279081,0.004531097,0.003092982,0.14364856,0.24027984,-0.012324046,0.19071542,0.3930627,-0.0735241,729.6699720992391,126.21536593350856
2_1_tr_reg_001_0_0.obj,0.19339314,-0.05304965,0.0368381,0.23221307,-0.13367419,-0.13627641,-0.08107269,-0.31006852,-0.2629147,0.031341534,-0.25048614,-0.116207086,0.15128718,-0.1169517,-0.059478655,0.0354852,0.33780947,-0.20347336,-0.056836948,0.1931504,-0.017331183,0.39695162,0.27031514,-0.25469548,0.039409027,-0.012971484,-0.11881137,-0.11990487,-0.0947334,-0.013970425,0.20057306,0.07844916,1274.503577409258,565.7076803704583
2_1_tr_reg_002_0_0.obj,-0.32064787,0.13948117,0.10851666,-0.033779517,-0.20678951,-0.07411004,0.21638821,0.13526356,0.11186302,-0.1852932,-0.061660092,0.21259432,-0.2690026,-0.1469785,0.06574186,0.09574957,-0.114811026,0.13272402,-0.18464607,0.019604882,0.28829744,0.24742553,-0.17606631,0.006438759,-0.11628556,-0.044507872,0.021034725,-0.14143604,0.26840118,-0.29487297,-0.28948888,0.16954122,1571.401575288102,1012.1264058492181
2_1_tr_reg_003_0_0.obj,-0.030856965,-0.04457983,0.06224889,-0.03323244,-0.10619023,0.013742508,0.08624024,-0.03997979,0.062521234,0.16129127,-0.13636865,0.030878011,0.13945639,-0.11618355,-0.25629714,-0.23257796,-0.119438484,0.33581644,-0.07709943,-0.28148893,-0.26092747,-0.30104697,0.4393128,0.072299145,-0.036018357,0.16035369,-0.05748019,0.037222303,0.07782199,0.32675755,0.21141723,-0.1048865,870.7496920984775,1451.5705314510715
2_1_tr_reg_004_0_0.obj,0.3417183,-0.19145119,-0.1721965,0.036635038,0.004811881,0.053982675,-0.2618292,-0.015350773,0.02813686,0.13011622,0.092565514,-0.051465094,0.24324308,0.13381271,0.20548409,0.2519784,-0.45603028,-0.30295834,-0.060564697,0.06429069,-0.060008068,-0.056163896,-0.18566675,0.24133995,-0.11673195,0.015058831,0.06364569,-0.040290274,0.11756134,0.03834825,-0.060042765,0.2944152,749.1436179139678,1079.5865926372235
2_1_tr_reg_005_0_0.obj,-0.27855647,0.041519146,-0.12126243,-0.24873328,0.285051,-0.15976027,-0.24712735,-0.0281871,-0.13945019,-0.1035127,0.2077059,0.1322976,0.0028691643,0.019669946,0.023518138,0.09027389,0.2515531,-0.4110928,-0.036466576,0.109992124,-0.26791087,0.071667574,0.02433283,-0.2858619,-0.01444363,-0.2244502,-0.072487615,0.10270824,0.061215732,0.13662323,0.096368894,-0.26934454,1216.48991886918,213.3383473736469
