filename,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,embed_x,embed_y
2_tr_reg_000_0.obj,-0.099329256,0.1125251,0.2866645,0.08851111,0.20116588,-0.05702516,-0.15887222,-0.036934767,-0.4227899,-0.058661744,0.13699223,0.06612707,-0.037206426,0.21112987,-0.080717355,-0.016299732,0.18955301,-0.28016564,-0.069143966,-0.21127811,-0.25358522,-0.09263626,-0.002422504,-0.16887046,0.008962816,-0.14939329,-0.097789854,0.3163546,0.16666918,0.089482695,0.16421625,-0.31466922,0.0,0.0
2_tr_reg_001_0.obj,-0.16899249,0.02795641,0.23758233,0.17162831,-0.06994988,-0.20496866,-0.04843558,-0.36596435,-0.068520315,0.06134759,-0.15103307,-0.043042056,0.29181504,-0.2193444,0.13531448,0.1764928,0.030682225,-0.13483159,-0.1924415,0.18500286,-0.053949688,0.2778,0.18230283,-0.27893075,0.29323074,-0.17714587,-0.14067224,0.04877076,-0.19258627,0.078898706,0.1401705,0.041619718,0.0,0.0
2_tr_reg_002_0.obj,-0.33641356,0.21776393,0.21902788,0.09649502,-0.07756501,-0.00041623577,0.10514304,0.07354333,-0.09505048,-0.26760146,-0.037065987,0.020610547,-0.19054309,-0.030097667,0.11597752,0.02067449,0.077038966,-0.07685078,-0.13823673,0.013524401,0.21916872,0.37501076,-0.3229144,-0.16754119,-0.10959436,-0.17342944,-0.053157113,0.1362704,0.24206029,-0.3194809,-0.21443665,0.061903324,0.0,0.0
2_tr_reg_003_0.obj,-0.3330401,0.20475467,-0.00750673,0.03627926,0.21280764,0.01809818,-0.020942401,0.06943499,0.41207415,0.09614653,-0.0929198,-0.17728649,0.12564708,0.06450169,0.19330455,-0.16510229,-0.18686238,0.07896691,-0.16512764,0.08363876,-0.028008984,-0.13058867,-0.07992182,-0.15771239,-0.41273722,0.05038271,-0.3210335,0.209329,-0.057131205,0.1103007,-0.10244118,-0.14496711,0.0,0.0
2_tr_reg_004_0.obj,0.3296473,-0.038682,-0.017459817,0.021067375,0.098905966,0.15161234,-0.30909508,-0.022107359,-0.22551319,0.19346151,0.10126023,-0.0058245356,0.25882536,0.151872,0.29957166,0.33711383,-0.26060534,-0.3489759,0.034305844,0.033661693,-0.12910287,-0.071555786,-0.24417435,0.13996375,0.09580838,-0.020218452,0.09613198,0.1991093,-0.014057686,0.04392615,0.083586775,0.08762932,0.0,0.0
2_tr_reg_005_0.obj,-0.31948125,0.02216982,-0.11224366,-0.3583749,0.22246349,-0.09670593,-0.23276265,0.03247147,-0.021854188,-0.102418125,0.25088245,0.2623208,-0.0038339929,-0.16936232,0.06895642,0.18642619,0.12800619,-0.35016736,-0.009539653,0.09449798,-0.2740821,0.05698503,-0.13308224,-0.19014776,-0.056378625,-0.17830142,0.015079801,0.15367636,0.033743013,0.17488028,0.19345549,-0.15226747,0.0,0.0
2_tr_reg_006_0.obj,0.0022531815,0.24771984,-0.08564545,0.015927501,0.41669777,0.20299059,0.12895212,0.19797926,0.28176638,0.08280119,0.16241816,-0.15169832,-0.049786843,-0.05516597,0.15938054,-0.024454098,0.09335215,-0.08842898,0.042206008,0.28188604,-0.15037894,-0.13064669,-0.23859662,0.090112545,-0.26910043,0.17039034,0.024873078,0.15222378,-0.3930676,-0.033505358,0.09137569,0.03863297,0.0,0.0
2_tr_reg_007_0.obj,-0.049106393,-0.43482026,0.04638604,0.16571893,0.06790577,0.25367415,-0.27162337,0.10734886,0.08383111,-0.06673813,-0.012904379,-0.04607772,-0.117812686,0.16532502,-0.23771994,-0.19851294,0.04938464,0.11514302,0.30292833,0.013842427,0.27682596,-0.025318826,-0.19590862,0.017864102,0.40052465,-0.14975092,-0.05886484,0.06783522,-0.08067998,0.15595953,-0.10907152,-0.12833865,0.0,0.0
2_tr_reg_008_0.obj,-0.089434214,-0.33191684,-0.27851734,-0.06859038,-0.09570434,-0.28745463,0.24686764,-0.13479704,0.33570173,-0.09778638,0.22534387,-0.012753151,-0.036217473,-0.15218456,-0.026081264,-0.051489178,-0.10225991,-0.18355119,-0.13410757,0.241311,-0.14984494,-0.07722125,0.14045475,-0.015193595,0.16459638,-0.123899385,0.2522425,0.18731573,-0.30240428,0.055178218,0.028302435,0.14986564,0.0,0.0
2_tr_reg_009_0.obj,0.05912331,-0.15797874,0.0889507,-0.2919169,-0.11884117,-0.20132111,-0.14671597,-0.20195982,0.29165733,0.028014576,0.14924599,0.18460935,-0.14497967,-0.082293354,0.12114338,0.23765492,0.15486655,0.21646863,-0.114696614,0.25660667,0.19207306,-0.15044221,-0.10277815,-0.24582824,-0.074079245,0.40686688,0.060619663,0.0010636348,-0.007345507,0.0030118404,0.1795044,-0.18151708,0.0,0.0
3_0_tr_reg_000_0_0.obj,-0.016869653,0.1207178,0.35175154,0.1270789,-0.035991695,-0.010224369,0.0053281616,-0.071236484,-0.4099956,-0.10483791,0.14778705,0.06170123,0.024519596,-0.04846979,0.015232477,0.18511234,0.09366647,-0.1980382,-0.03982921,-0.29743207,-0.15273298,0.11044381,-0.24891439,-0.030315254,-0.057041932,-0.11887586,0.017886445,0.4250609,0.14343078,-0.07048128,0.3573978,-0.092057034,0.0,0.0
3_0_tr_reg_001_0_0.obj,0.014075173,0.0071427594,0.18098842,0.21066141,-0.08111375,-0.17760496,-0.07417195,-0.3747581,-0.23276658,0.040823407,-0.23157386,-0.08356079,0.2172716,-0.13077216,0.000855633,0.08339419,0.22505501,-0.15665092,-0.15679239,0.18935758,-0.08216207,0.3262739,0.3020325,-0.3058452,0.21176599,-0.02602145,-0.13336048,-0.05808921,-0.12321785,0.037701715,0.1810336,0.034211546,0.0,0.0
3_0_tr_reg_002_0_0.obj,-0.07634574,0.23434405,0.11194111,-0.00405089,-0.098698996,0.014453344,0.26692545,0.2735799,-0.045895573,-0.06949174,-0.10399079,0.2903795,-0.31355813,-0.03938959,-0.013914575,0.08750813,-0.1741232,0.16580853,-0.083990544,-0.069497734,0.27099138,0.025659787,-0.02688166,0.21815784,0.05732942,0.008853846,0.0556111,-0.3401775,0.19469301,-0.19205725,-0.37515196,0.17622556,0.0,0.0
3_0_tr_reg_003_0_0.obj,-0.18735594,0.18961766,-0.0014103838,-0.177474,0.07691101,0.046889547,-0.026271822,-0.04255396,0.2386968,0.25259218,-0.24295619,-0.06115696,0.26927733,-0.064904965,0.05772846,-0.20788275,-0.1201177,0.361393,-0.0209504,-0.0842575,-0.12905964,-0.24933775,0.29884437,-0.11286576,-0.15233326,0.11599035,-0.27579746,0.023351347,-0.012719709,0.29973632,0.06032202,-0.1991395,0.0,0.0
3_0_tr_reg_004_0_0.obj,0.29265526,-0.21287662,0.16086185,0.23111317,0.06526375,0.070513204,-0.2434702,-0.24144754,-0.10777846,0.18278025,-0.023954792,-0.07518054,0.20546237,0.31182995,0.14909765,0.17155898,-0.35408962,-0.05070032,-0.11771843,0.10260241,0.042168602,-0.21430248,0.014439865,0.16329998,0.3398121,0.13976453,0.10084711,-0.10959303,0.011081572,-0.02131529,-0.15427053,0.10998499,0.0,0.0
3_0_tr_reg_005_0_0.obj,-0.042020362,0.19030486,-0.07910237,-0.36229157,0.31629083,-0.19295979,-0.06075329,0.012600746,-0.11423693,-0.069238424,0.10926632,0.0394799,-0.05057162,0.23319079,-0.0021827957,-0.064017706,0.060727812,-0.028677532,0.08056237,0.044091802,-0.10770302,-0.24512634,0.27244583,-0.06349518,0.34275046,-0.011823695,-0.019907452,-0.44429424,-0.10221188,0.038053926,-0.28229153,-0.14531864,0.0,0.0
3_0_tr_reg_006_0_0.obj,-0.12630628,0.370118,-0.07640164,0.060993467,0.41109133,0.28092736,0.08441048,0.14206491,0.2096093,0.055703994,-0.019079577,-0.25269848,0.055559218,-0.041678894,0.23848507,-0.056380205,0.10559193,-0.014436107,0.018172767,0.31405318,-0.19746248,0.026295064,-0.18792914,-0.022417111,-0.191942,0.1811325,-0.00097757,0.10132854,-0.3107825,-0.13037385,-0.0035327435,0.08249545,0.0,0.0
3_0_tr_reg_007_0_0.obj,-0.10045985,-0.5199901,-0.0029042147,0.18352476,0.07587829,0.19793817,-0.24625543,0.0899287,0.036452062,-0.17313701,0.046157718,-0.050810404,-0.21183781,0.26009974,-0.3485899,-0.24160516,0.0859855,0.028877113,0.1611047,0.006545494,0.117674224,-0.01822167,-0.07552165,-0.04576991,0.33572653,-0.044712618,0.00957282,0.10116744,0.051708702,0.14690468,-0.10570135,-0.16450432,0.0,0.0
