filename,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,embed_x,embed_y
1_0_tr_reg_000_0_0.obj,0.2158733,-0.06823116,0.053220645,0.026882445,0.019925846,0.34857038,-0.09857972,-0.23854196,0.18241668,-0.019638464,-0.04957474,-0.04029289,0.1188948,0.37319255,-0.085997924,0.08042173,-0.166009,0.282618,-0.15095456,0.14529422,-0.22930907,0.0799937,-0.06270256,0.0010002662,-0.02608591,0.17972034,0.37690648,-0.033669244,-0.21238299,0.2893893,-0.08750604,-0.15725449,259.8967,164.13507
1_0_tr_reg_001_0_0.obj,-0.078805774,-0.18188724,0.068312116,0.091057256,0.12567754,0.3350015,-0.21291363,0.048297312,-0.21697259,0.1888835,0.033673517,0.11431492,0.35551783,-0.13858895,0.24556355,0.033823907,0.047825888,-0.03758567,0.18537006,-0.053516015,0.16683796,0.34823298,-0.10432297,0.0358716,-0.044294104,0.2502988,0.09819096,-0.24607113,0.21044524,0.27296314,-0.11074554,-0.00015948013,159.76256,114.12284
1_0_tr_reg_002_0_0.obj,0.11966468,0.22445247,-0.078867145,0.061710242,0.24704711,0.18793464,0.2148715,0.021456355,0.13784923,0.07252817,0.117149636,-0.08996082,0.007280946,-0.15102571,-0.110203125,-0.052514464,0.038399745,-0.24747436,-0.029419059,0.2930035,0.25595218,-0.051710412,0.08740851,0.037306618,0.2947732,-0.2889197,-0.3612111,-0.17111373,-0.1826572,0.12226727,-0.08377169,0.2938459,177.63489,46.74666
1_0_tr_reg_003_0_0.obj,0.08342698,-0.019048179,-0.094561435,-0.050768796,0.20753096,0.14663593,0.0052991104,0.19541322,0.07964297,-0.03843654,-0.5138176,0.23486121,0.32298934,0.168475,0.0031282927,-0.059846923,-0.04511179,0.22484119,0.022732211,-0.052799117,0.024838764,-0.18799604,0.15157112,-0.13293317,-0.2289741,0.38943055,-0.045550626,-0.0033075525,-0.26135084,0.07737169,0.001975313,0.046073604,191.11212,106.97254
1_0_tr_reg_004_0_0.obj,-0.023693644,0.24997963,0.13986397,0.25458488,-0.03171801,-0.0029521154,0.0629686,0.06882132,0.14728801,0.04909691,0.411702,-0.11213159,-0.16939165,-0.049808573,0.026702553,-0.23692718,-0.37031326,-0.08011202,-0.026995117,-0.122213714,0.2864424,0.23803706,-0.13231175,-0.089838244,-0.02862738,-0.3137902,-0.20452888,0.03914014,-0.13532749,-0.14593397,-0.077304505,0.19215092,146.6649,171.6333
1_0_tr_reg_005_0_0.obj,-0.034754336,-0.17479108,-0.019076778,-0.049391896,0.05007906,0.13952862,0.028024929,-0.0672384,-0.17452137,-0.08159717,-0.12947294,0.05694568,0.21100761,0.14489792,0.0641109,-0.23672538,-0.10181252,0.2315496,-0.08163044,-0.34648526,0.3131174,0.018572282,0.081957154,0.09402477,-0.022634085,0.2587565,0.10149176,0.071754076,-0.40588453,0.3891155,-0.09946133,-0.20435217,222.62659,116.63522
1_0_tr_reg_006_0_0.obj,0.111834936,0.21535616,-0.00037388172,0.00955629,-0.31854466,-0.27474564,-0.011239711,0.03137546,0.03913306,-0.11311241,-0.043135144,0.026892718,-0.1692404,-0.17820795,-0.17553502,0.07604673,-0.11284812,-0.010231827,0.22722678,-0.032867584,-0.16418397,0.41619077,-0.1253222,-0.11237152,0.23848054,0.40593642,0.22394665,0.16367121,0.111523844,-0.08955098,-0.048006456,-0.18340056,165.3787,248.35742
1_0_tr_reg_007_0_0.obj,-0.23681527,-0.28114477,-0.13219531,0.15540963,-0.036338244,0.16612697,0.06307262,-0.00864885,0.010222829,-0.057468813,0.12319484,-0.22204305,-0.084806256,0.11243657,-0.24086125,0.048668515,0.12108482,-0.005657154,0.12197719,0.21020533,-0.23089173,-0.25009987,-0.09594856,0.034647297,-0.29347125,-0.46524078,0.17113537,0.041726977,0.22797127,-0.15772821,0.17799163,0.0037576596,14.626488,163.00775
1_0_tr_reg_008_0_0.obj,-0.04869395,-0.1297381,-0.010225792,0.23947397,-0.3383467,0.032195136,-0.13256676,0.0964645,-0.031217797,0.17792444,-0.003259754,0.09455407,0.029627217,0.047451213,0.03098803,0.25122863,0.21700916,0.2013398,0.45440274,0.02949625,0.010261161,0.13414906,0.01623332,-0.24501,-0.07347911,-0.18614206,-0.056240942,-0.08399499,-0.18953478,-0.3555339,-0.015453135,-0.29317555,138.18417,148.94176
1_0_tr_reg_009_0_0.obj,-0.15854998,0.1455681,0.042851783,0.08317862,0.06336951,-0.16244897,-0.15625599,0.28739566,0.0784513,-0.3117025,-0.121383265,-0.22485045,0.1434193,-0.48388398,-0.23746502,-0.19979213,0.06815857,0.067554854,0.20144863,-0.29546088,0.10008463,-0.08217351,-0.099929444,-0.06183469,-0.12665612,0.09183425,0.038502675,-0.24244222,-0.05911773,-0.091824114,0.13999201,-0.062834434,125.07806,106.442055
1_tr_reg_000_0.obj,0.25529233,0.060006358,0.08018132,0.07244787,0.08011525,0.39586952,-0.07755924,-0.21631297,0.29056942,0.034197684,0.083463535,-0.102039434,0.11639746,0.3121713,-0.08457251,0.03582964,-0.24280348,0.19715695,-0.14913048,0.18454906,-0.17062056,0.17770678,-0.11173848,-0.032007795,-0.004961901,0.08352823,0.24232039,-0.10946159,-0.28673425,0.26818848,-0.13966624,-0.039001927,227.01459,147.10847
1_tr_reg_001_0.obj,-0.086684704,-0.20693743,0.073375635,0.11013806,0.07282988,0.34506705,-0.2344162,0.05184573,-0.15519463,0.17158997,0.037780765,0.11866141,0.35121313,-0.09027968,0.2454841,0.034748517,-0.02029448,-0.0056300033,0.19920889,-0.06544232,0.08892242,0.35749602,-0.12173891,0.008394519,-0.07060413,0.27625632,0.15847851,-0.22361705,0.218289,0.27445835,-0.11622703,-0.014345371,172.7439,125.96087
1_tr_reg_002_0.obj,0.16967441,0.31709763,-0.011034547,-0.020825818,0.25646886,0.16230674,0.16633049,-0.097446874,0.28730112,0.055749994,0.17170763,-0.23157778,-0.059747145,-0.022711445,-0.19380137,-0.017081838,-0.0034245735,-0.1570747,-0.16401388,0.30570334,-0.043243278,-0.09722886,0.06712638,0.08983576,0.2633205,-0.3145579,-0.20070247,-0.16115764,-0.18880317,0.09053751,-0.03991295,0.2849756,209.81323,34.593575
1_tr_reg_003_0.obj,0.0075080614,-0.04816416,-0.14904554,-0.38794625,0.008318147,-0.37527367,-0.020455455,-0.09132462,0.17014557,0.134378,-0.084234685,-0.30695695,0.14958641,-0.21084139,-0.041115485,-0.0301954,0.069185816,-0.33058634,-0.060775544,-0.2822376,-0.21020673,-0.025375018,-0.04475374,0.2505343,-0.23648804,-0.16702859,-0.20281011,0.029242434,0.097943224,-0.09458238,0.07585369,-0.018967547,22.069733,70.03412
1_tr_reg_004_0.obj,0.05419062,0.2981928,0.24048346,0.16838133,0.07396797,-0.0933355,0.041280758,-0.06655792,0.058651827,0.07691163,0.41366526,-0.15771164,-0.25866634,0.06396057,0.05741983,-0.15176624,-0.30503544,-0.020339692,-0.16742775,-0.058238894,0.24286827,0.19733673,-0.14296427,-0.0550054,-0.16113135,-0.2790352,-0.0964853,0.106189616,-0.118193924,-0.29790613,0.007860539,0.15969314,125.3546,162.48294
1_tr_reg_005_0.obj,0.010271504,0.020261554,-0.1091495,-0.2587996,0.013075427,-0.0039399737,0.23327918,-0.3317853,0.0011231736,0.011448522,0.18323539,-0.3138158,-0.08904612,0.06665751,-0.07754931,-0.18162929,-0.0356749,-0.14764863,-0.24314088,-0.14222717,0.085215256,-0.081104174,0.07447636,0.322628,0.1906613,-0.3150561,-0.103549644,0.112875514,-0.29580677,0.3037593,-0.07682606,-0.041226126,201.2187,67.4787
1_tr_reg_006_0.obj,0.053202596,0.16765223,-0.04967469,0.05518159,-0.32510966,-0.22401078,0.092850834,0.09020096,0.0523414,-0.20924674,-0.053198073,0.13181463,-0.2127727,-0.11014768,-0.1780687,0.026335208,-0.17950118,-0.02885722,0.19168425,0.052249935,-0.1109971,0.33042198,-0.09798313,-0.15593006,0.30551797,0.44610143,0.19500622,0.20572051,0.12292839,-0.0057277638,-0.09385305,-0.09894678,143.1065,259.77203
1_tr_reg_007_0.obj,-0.2841033,-0.07260725,0.079949304,0.21797757,0.16379972,0.018238138,-0.03964816,0.15955277,-0.3015635,-0.32911244,-0.10129526,0.06315093,-0.14790213,0.040021766,-0.10783024,-0.14494166,0.11717447,0.29523453,-0.10965276,-0.06150234,0.15178134,-0.40943822,0.002929594,-0.025991859,-0.23956637,0.009344799,0.2565221,0.03794661,0.15856202,-0.08523027,0.26512662,0.028580077,69.05075,154.53845
1_tr_reg_008_0.obj,0.1922229,0.03945232,0.0351159,-0.05282015,-0.28845736,-0.16162753,-0.10963903,-0.06493849,-0.2017797,0.1052764,-0.15045692,0.111921765,-0.10612927,-0.024931686,0.069687895,0.2775504,0.38983777,0.22781019,0.064218566,-0.017507412,0.03263969,-0.20397523,0.2118037,-0.04685378,0.34068915,-0.19997898,-0.072292015,-0.09594069,-0.23141082,-0.0768228,0.051546164,-0.3471805,157.12195,144.20605
1_tr_reg_009_0.obj,-0.0042514754,0.10820638,0.08868527,-0.069037914,-0.039306033,-0.21874453,-0.1988763,0.108816065,-0.15429345,-0.27187294,-0.07062167,-0.11295816,0.0006728576,-0.49992076,-0.11397102,-0.06146871,0.3247801,0.038853273,-0.08803918,-0.21855633,0.10803801,-0.18898001,0.008125367,0.10325598,0.34747073,-0.03399932,0.051062714,-0.27674264,0.07769417,0.14730936,0.12713963,-0.16458504,68.88212,100.34905
2_0_tr_reg_000_0_0.obj,0.25274533,0.05656247,0.11503295,0.13827302,0.106760316,0.39655262,-0.13606161,-0.11649456,0.25358444,0.024626927,-0.023098847,0.034229632,0.1409493,0.33956426,-0.06573691,0.10712779,-0.17014638,0.30674013,-0.09678501,0.24066842,-0.18073086,0.124725305,-0.072506115,-0.1298639,-0.05449971,0.19795035,0.26468402,-0.13240397,-0.2406172,0.14832604,-0.09950645,-0.045126386,226.76495,204.83476
2_0_tr_reg_001_0_0.obj,-0.10884243,-0.20297326,0.02055426,-0.08715189,0.11953008,0.2122395,-0.16951135,-0.06834054,-0.29031783,0.25083175,0.08163212,0.04062409,0.25552842,-0.21322961,0.26609397,0.089437656,0.18932773,-0.21526001,0.07667389,-0.010100704,0.08404763,0.3162446,-0.12601879,0.15918395,0.02791652,0.085204475,0.009506159,-0.2025231,0.37862912,0.24713024,-0.09689214,0.041152775,138.76903,83.19287
2_0_tr_reg_002_0_0.obj,0.12252083,0.13810776,-0.099049225,0.059036247,0.2961521,0.25517952,0.20780285,0.028479025,0.038954344,0.09728008,0.009234082,0.010856419,0.08067257,-0.08288623,-0.0867705,0.0056885635,0.1618919,-0.162078,-0.011227054,0.33820897,0.29738012,-0.12853193,0.16541111,0.027261863,0.30127516,-0.20704004,-0.3429158,-0.19589937,-0.21703775,0.15606563,-0.073119245,0.23921122,179.24222,10.0
2_0_tr_reg_003_0_0.obj,0.108253196,-0.09844079,-0.21149464,-0.34406298,0.23424888,-0.063230686,0.05590273,0.08861666,0.13880825,0.12237348,-0.49460477,0.067933835,0.37372568,0.042678725,-0.004599119,-0.011702764,0.06304291,-0.074847415,-0.05607172,-0.09799386,-0.07821442,-0.17096215,0.09770375,0.008433796,-0.35386607,0.19674426,-0.24903631,0.06788473,-0.10643369,-0.03719833,0.06577644,0.07489217,160.00008,69.03545
2_0_tr_reg_004_0_0.obj,0.045048732,0.23405607,0.28191915,0.0904308,0.14622614,-0.20781259,0.034177456,-0.14203131,-0.21074212,0.12857336,0.26836807,-0.066285685,-0.2532538,0.08812313,0.13867927,-0.04924884,-0.08467745,0.0068669533,-0.18398865,-0.037457462,0.36883053,0.14228062,-0.074898325,-0.0038658679,-0.24581066,-0.2182483,-0.0859282,0.15779072,-0.06377866,-0.4205916,0.09140629,0.06834072,91.86576,169.4121
2_0_tr_reg_005_0_0.obj,0.019372672,-0.15294468,-0.07115221,-0.1310298,0.072054826,0.1635338,0.088657774,-0.16895281,-0.14148197,-0.015847193,-0.071588926,-0.037764784,0.21655074,0.11384297,0.04359147,-0.22517003,-0.053796127,0.11306047,-0.120124795,-0.29089007,0.31597275,0.028506622,0.09154375,0.17599453,0.06264451,0.11528333,-0.0057628397,0.03837606,-0.4569925,0.45767248,-0.1377477,-0.18882403,252.52905,118.98236
2_0_tr_reg_006_0_0.obj,-0.06223837,0.058171038,-0.1254603,-0.022603067,-0.07235867,-0.19746342,0.32553923,0.163267,-0.08323571,-0.2735188,-0.21405262,0.35273898,-0.25478938,0.06868442,-0.038236387,-0.029043445,-0.08821898,-0.093069464,-0.015457055,0.21714346,0.043045625,-0.16819915,0.15120797,-0.13743992,0.2892267,0.36353928,-0.046684083,0.27418163,0.12603422,0.021657394,-0.020732937,0.17327315,132.46167,205.85535
2_0_tr_reg_007_0_0.obj,-0.27503693,-0.35669434,-0.16303669,0.18911856,-0.12785496,0.18432906,0.058076978,-0.020008175,-0.0516561,-0.059936944,0.120026246,-0.18528003,-0.10354805,0.16262905,-0.19467989,0.023349913,0.057109784,0.0027233246,0.15327674,0.13566503,-0.20629013,-0.17229909,-0.11391614,0.044939186,-0.29093206,-0.4105339,0.24344796,0.103732,0.24903095,-0.09421153,0.14552586,-0.048831135,23.120857,182.9642
2_0_tr_reg_008_0_0.obj,-0.011438571,-0.038824353,0.1309327,0.05397509,-0.23983988,-0.1706193,-0.1534787,0.16263908,0.078123495,0.16920583,0.04281064,0.31533003,-0.07491601,0.10733483,0.33258718,0.1837093,0.12276915,0.21442285,0.07080156,-0.09686099,-0.21360478,-0.338789,0.31241855,-0.17247209,0.17750339,-0.13619582,-0.26920426,-0.119572654,-0.08646463,-0.17714426,-0.049139116,-0.053574856,180.49908,181.49536
2_0_tr_reg_009_0_0.obj,-0.26176834,-0.18180536,-0.13115583,-0.028636942,-0.1638364,-0.20330043,0.07505781,0.261361,0.2969931,-0.21918535,0.015232754,-0.07108204,0.19543117,-0.25271425,-0.19908082,-0.33912173,-0.31326348,-0.18560615,0.082864635,-0.22682181,0.045046818,-0.065392375,-0.18102556,-0.08987524,-0.1844911,-0.105808124,-0.20374528,0.0046363077,0.014865056,0.0435198,-0.051962867,0.10211056,24.940346,127.6341
2_1_0_tr_reg_000_0_0_0.obj,0.2678608,0.048589174,0.08626404,0.08656519,0.10486243,0.3822648,-0.10297864,-0.19213529,0.28305876,0.024467552,0.015944911,-0.051342078,0.111910865,0.34445927,-0.10980127,0.11131229,-0.17080349,0.2434945,-0.14367436,0.26491314,-0.24089982,0.12715866,-0.08879159,-0.06343688,-0.028501,0.12950611,0.28077754,-0.11236033,-0.2157884,0.18488882,-0.099015705,-0.045660187,209.17508,192.59631
2_1_0_tr_reg_001_0_0_0.obj,-0.05697452,-0.16818848,0.06638357,0.14074756,0.123938784,0.36198336,-0.20244238,0.094983436,-0.1841622,0.16953251,0.011465316,0.15431426,0.36805782,-0.118793614,0.2324009,0.016430825,0.012149484,0.001592896,0.20751025,-0.03942708,0.20371911,0.3256075,-0.08763166,-0.016933758,-0.043389235,0.27052072,0.08205152,-0.2524543,0.14874877,0.27544782,-0.116535634,0.0056005074,193.07945,137.1784
2_1_0_tr_reg_002_0_0_0.obj,0.009328824,0.011811085,-0.12338951,0.15071808,0.23546922,0.23478557,0.19360617,0.1396823,-0.040096045,0.08080982,-0.009788333,0.12499884,0.08300762,-0.15171073,-0.03061597,0.0032432026,0.17803347,-0.21322234,0.08186719,0.32451716,0.38834724,-0.118083246,0.13861118,-0.025655972,0.25480014,-0.20193751,-0.37604442,-0.17639153,-0.0657671,0.115577646,-0.06863933,0.25521228,131.7515,21.778244
2_1_0_tr_reg_003_0_0_0.obj,0.08602043,-0.050034337,-0.14494866,-0.16886221,0.24587937,0.086948335,0.047821257,0.16881461,0.054141972,0.015584889,-0.53091687,0.20710805,0.35452977,0.10842985,0.013860292,-0.053130753,0.026798896,0.13037123,-0.003919569,-0.08031478,0.05313064,-0.21671256,0.17057192,-0.08419686,-0.26123506,0.32584947,-0.16687627,0.028880041,-0.23222384,0.046475496,0.033406183,0.053921364,178.60773,83.30274
2_1_0_tr_reg_004_0_0_0.obj,-0.07055268,0.09949386,0.14865763,0.38487306,-0.074301906,0.07635054,-0.030612411,0.09164089,0.11066178,0.026036093,0.2549316,0.017270664,-0.051385056,0.11326577,0.052559532,-0.22017208,-0.4285638,0.13866316,0.076151624,-0.22903953,0.31562126,0.30933893,-0.12009768,-0.16450343,-0.21927077,-0.0892541,-0.05960168,0.077266686,-0.23268627,-0.15094376,-0.08753962,0.034469854,171.6064,211.44669
2_1_0_tr_reg_005_0_0_0.obj,0.06824766,-0.12984653,-0.0047058985,-0.07467883,0.06456755,0.20506847,0.00939727,-0.15862349,-0.13392317,-0.07014399,-0.13726953,0.016680097,0.19580112,0.20616406,0.019360412,-0.15498301,-0.053276513,0.2784546,-0.13464637,-0.23100187,0.2198674,-0.0052654212,0.08938364,0.109699704,0.03943853,0.2300745,0.16088276,0.028771877,-0.45676968,0.41991654,-0.10328865,-0.23895763,253.53088,128.93883
2_1_0_tr_reg_006_0_0_0.obj,-0.031603348,0.068934105,-0.13879044,0.0014107282,-0.19689874,-0.20212206,0.28831285,0.12620157,-0.067617066,-0.27988404,-0.15496466,0.2612264,-0.2641626,-0.014493131,-0.11160055,-0.008235906,-0.15633462,-0.12760852,0.09799011,0.17217219,-0.008506068,0.07360605,0.021968912,-0.12709457,0.2824468,0.44134682,0.09404314,0.3196327,0.20866843,0.037955526,-0.04682161,0.061584063,123.271706,231.35074
2_1_0_tr_reg_007_0_0_0.obj,-0.23874697,-0.21456052,-0.08649805,0.030052057,0.061677158,0.02366357,0.04746006,-0.046098497,-0.16217285,-0.13288306,0.06186091,-0.2107426,-0.16893882,0.04243482,-0.18784803,0.031581838,0.24191236,0.0157917,-0.04881589,0.1309208,-0.17287485,-0.36289284,-0.06652825,0.10832751,-0.26694945,-0.3942949,0.17481633,0.086952105,0.31671298,-0.1870256,0.2545906,-0.0053514945,17.634521,146.2026
2_1_0_tr_reg_008_0_0_0.obj,-0.01070205,-0.06549819,-0.021217614,0.17291582,-0.26915184,-0.0026874943,-0.11311625,0.05674415,-0.13993926,0.17708442,-0.055908386,0.024192806,0.043765634,-0.06259098,0.0034746884,0.24790408,0.2829104,0.16079584,0.454766,0.009876114,0.13938206,0.17022552,-0.023498723,-0.20390481,-0.108540796,-0.19459207,-0.082262166,-0.07412859,-0.20516479,-0.3805902,0.026631135,-0.3192634,134.21294,147.04573
2_1_0_tr_reg_009_0_0_0.obj,0.01705935,0.28255808,0.13328901,0.055246796,0.27425393,-0.06974925,-0.23266764,0.13229446,-0.06284511,-0.118170016,-0.19228384,-0.22059718,0.18356253,-0.42475072,-0.1618776,0.009914403,0.2631577,0.107577704,0.1683608,-0.15814175,0.15731819,0.028965056,-0.03405241,-0.0029530276,-0.13314034,0.17256197,0.053463448,-0.34368476,-0.058276027,-0.17434956,0.17829168,-0.091519885,113.36653,101.53105
2_1_tr_reg_000_0_0.obj,0.26483497,0.112217136,0.041883487,0.025351448,0.12259313,0.34952104,-0.020652378,-0.24177636,0.3862362,0.07605228,0.16007374,-0.20430462,0.07788021,0.26249257,-0.13631979,0.05992172,-0.19984794,0.054552346,-0.17001511,0.2724519,-0.25384885,0.14827521,-0.10821986,0.014682728,0.02558408,-0.08376493,0.122797236,-0.13818443,-0.23264578,0.19648698,-0.13356511,0.050105065,206.3157,152.39258
2_1_tr_reg_001_0_0.obj,-0.05908912,-0.17894945,0.06721403,0.14425778,0.12291407,0.36915216,-0.20400436,0.096315876,-0.17871666,0.15521385,0.0062944326,0.15715179,0.37227547,-0.10453075,0.22751114,0.010841989,0.004833652,0.020548834,0.2024143,-0.043169327,0.19706284,0.3126544,-0.08694838,-0.020626795,-0.051731486,0.28027248,0.09730104,-0.24960646,0.1375627,0.285653,-0.115491636,-0.0028227612,193.07529,137.17435
2_1_tr_reg_002_0_0.obj,0.06498871,0.22848135,-0.07123245,0.08975149,0.22376534,0.13074675,0.21802297,0.050186682,0.14444748,0.053724516,0.1604902,-0.106373616,-0.032188572,-0.191072,-0.11071366,-0.09448485,-0.003619164,-0.28671286,-0.02292424,0.24693495,0.2748427,-0.022910414,0.04943267,0.036209334,0.24939847,-0.33212075,-0.38524777,-0.13530426,-0.12915032,0.061616264,-0.078508906,0.32290375,173.87361,46.604202
2_1_tr_reg_003_0_0.obj,0.063079566,-0.050370574,-0.15406255,-0.37207356,0.111336686,-0.2613576,-0.03474816,-0.02572777,0.20256558,0.1715933,-0.2651079,-0.21338251,0.30147526,-0.12166369,-0.06977421,-0.02130823,0.036263354,-0.21660618,-0.019686298,-0.2397389,-0.16114163,-0.004288862,-0.05271756,0.12018577,-0.44702092,-0.05069097,-0.23476899,0.03237856,-0.014656008,-0.1778039,0.10834214,-0.00017464046,95.61958,74.25615
2_1_tr_reg_004_0_0.obj,-0.06783342,0.1730108,0.18540248,0.32024917,-0.04775686,-0.00019515894,0.0073152552,0.043798976,0.080970466,0.05281768,0.34682655,-0.052402854,-0.14530863,0.078295186,0.07444071,-0.21749437,-0.39883572,0.06215874,0.011023369,-0.19838405,0.32079694,0.27456594,-0.12581372,-0.12861905,-0.1949365,-0.20567079,-0.10864451,0.09292067,-0.18837896,-0.22573672,-0.05835885,0.0902252,143.95776,180.35352
2_1_tr_reg_005_0_0.obj,0.05733514,-0.11234531,-0.058602955,-0.18453185,0.061076205,0.1692614,0.105282284,-0.2819968,-0.09633552,-0.054835223,-0.05847383,-0.10189662,0.120340586,0.22848071,-0.04106592,-0.16187514,-0.02529252,0.17226654,-0.22025372,-0.18579492,0.1581031,-0.065771736,0.11007227,0.21913166,0.11458276,0.06335849,0.10753339,0.067409754,-0.46173194,0.44632927,-0.10298309,-0.20949237,259.46283,92.50275
2_1_tr_reg_006_0_0.obj,0.13681045,0.22940472,0.014473841,0.002000602,-0.2825418,-0.2561228,-0.04501472,0.035214797,0.054046474,-0.06887682,-0.039025795,0.043532636,-0.1340393,-0.2035698,-0.14995831,0.11302982,-0.07673461,-0.03213349,0.22376218,0.019727897,-0.17462426,0.45300755,-0.13530006,-0.1332298,0.2719633,0.41902643,0.18223709,0.091485046,0.11892148,-0.0981728,-0.0786061,-0.15415135,178.33176,241.71631
2_1_tr_reg_007_0_0.obj,-0.22788484,-0.010879209,0.10346724,0.18791682,0.23112075,0.039152663,-0.05401184,0.13421865,-0.24465916,-0.30663663,-0.0896219,0.014432822,-0.13649227,0.034769565,-0.14910556,-0.09966515,0.1834268,0.31421605,-0.15583268,0.0075142607,0.09551326,-0.4834377,0.03350968,-0.01848954,-0.20866722,-0.055972245,0.22330256,-0.03847943,0.1202326,-0.10373506,0.29161912,0.051243916,74.096565,139.44481
